epoch,IoU_ground,IoU_road,IoU_sidewalk,IoU_parking,IoU_rail track,IoU_building,IoU_wall,IoU_fence,IoU_guard rail,IoU_pole,IoU_traffic light,IoU_traffic sign,IoU_vegetation,IoU_terrain,IoU_person,IoU_car,IoU_truck,IoU_bus,IoU_caravan,IoU_trailer,IoU_train,IoU_motorcycle,IoU_bicycle,IoU_garage,IoU_gate,IoU_stop,IoU_smallpole,IoU_lamp,IoU_unknown construction,mIoU,valIoU_ground,valIoU_road,valIoU_sidewalk,valIoU_parking,valIoU_rail track,valIoU_building,valIoU_wall,valIoU_fence,valIoU_guard rail,valIoU_pole,valIoU_traffic light,valIoU_traffic sign,valIoU_vegetation,valIoU_terrain,valIoU_person,valIoU_car,valIoU_truck,valIoU_bus,valIoU_caravan,valIoU_trailer,valIoU_train,valIoU_motorcycle,valIoU_bicycle,valIoU_garage,valIoU_gate,valIoU_stop,valIoU_smallpole,valIoU_lamp,valIoU_unknown construction,mVal_IoU
209,0.10387401,0.8429639,0.58251756,0.27079397,0.2706863,0.7826049,0.30079678,0.1464061,0.0031337868,0.40767303,0.0,0.12315367,0.81108123,0.57442373,0.0,0.86530566,0.26169783,0.2706863,0.2706863,0.0,0.2706863,0.0,0.0,0.25885028,0.12454066,0.2706863,0.0,0.036653966,0.0,27.068626880645752,0.14584636474225257,0.8646879061288931,0.6121931738254089,0.24328357302270057,0.0,0.795217300949465,0.23233921451163464,0.17515319974695484,0.006007021884779214,0.44766058565966815,0.0,0.2001548067475086,0.812004254435799,0.587532106872009,0.0,0.8651892216806568,0.4400692462848586,0.0,0.0,0.001477195475378488,0.0,0.0,0.0,0.29054842323977637,0.16548308453674568,0.0,0.0,0.02667145615254495,0.0,23.832821158265634
210,0.21030118,0.8692955,0.6211277,0.31677452,0.0,0.8038706,0.23318227,0.11314628,0.025566895,0.44150144,0.0,0.1066951,0.80195236,0.601567,0.0,0.8864976,0.98803705,0.30433288,0.30433288,0.0,0.0,0.0,0.0,0.338767,0.13577445,0.30433288,0.0,0.114264876,0.30433288,30.433285236358643,0.14689851680069368,0.8655253216274986,0.6142748343424419,0.24740928129310968,0.0,0.7939175224761826,0.22709251018139182,0.1739146267919576,0.007928572808574527,0.45193151758175315,0.0,0.1873774509784786,0.8101081231826633,0.5904496804083783,0.0,0.8657562426675892,0.44046373287501256,0.0,0.0,0.0014782003805395268,0.0,0.0,0.0,0.2960095291039807,0.16215275209550722,0.0,0.0,0.043915130307992864,0.0,23.884839813461195
211,0.128271,0.85599154,0.5890764,0.37175354,0.0,0.8425951,0.10348387,0.102457635,0.0,0.3580607,0.0,0.2198262,0.80817455,0.5704902,0.0,0.89312655,0.8810398,0.2986944,0.2986944,0.0,0.0,0.0,0.0,0.47286782,0.17076048,0.2986944,0.0,0.09938429,0.2986944,29.86944019794464,0.1485623284391755,0.8636573551418505,0.6148887805108197,0.2565342488880053,0.0,0.7979465677167058,0.21990827828505705,0.17178860155237957,0.007471934948490099,0.44469434967388916,0.0,0.16835517551023582,0.8097516937893168,0.5837620413235716,0.0,0.867461318744841,0.4459559786871212,0.0,0.0,0.0014784272398864402,0.0,0.0,0.0,0.31012749204858026,0.1739588136674603,0.0,0.0,0.05354105112124895,0.0,23.930498059615985
212,0.16824855,0.85215384,0.6072304,0.15268923,0.28376818,0.8492958,0.32803667,0.24412914,0.0,0.47738272,0.0,0.20372902,0.81967187,0.53847224,0.0,0.89081836,0.49140698,0.28376818,0.0,0.0,0.28376818,0.0,0.0,0.28425992,0.16765311,0.28376818,0.0,0.019026712,0.0,28.37682068347931,0.1484442021427358,0.863340365668118,0.6173508498703825,0.24460309169972724,0.0,0.8013020355074465,0.24243386237946252,0.18250660583329315,0.007466451661164876,0.4463297453537894,0.0,0.1679090937349752,0.8130182305737345,0.5774216397657105,0.0,0.8741928898893014,0.5126628454584298,0.0,0.0,0.0014780642983466235,0.0,0.0,0.0,0.30363035241367853,0.16506783871554134,0.0,0.0,0.04152838819438836,0.0,24.174781217793882
213,0.1389414,0.8610078,0.6121865,0.3039508,0.2859513,0.77321434,0.23747085,0.10759561,0.00283491,0.44037783,0.0,0.24793768,0.80335325,0.606005,0.0,0.8692773,0.5015176,0.2859513,0.0,0.0,0.2859513,0.0,0.0,0.16416618,0.17389458,0.2859513,0.0,0.019099848,0.2859513,28.595131635665894,0.15020747017237399,0.8649141680539191,0.619488313874593,0.24345655775102126,0.0,0.7964013266393462,0.23700804171605386,0.17381259665522408,0.007504935231859236,0.4448089233684656,0.0,0.18175625399363068,0.8125209100495219,0.5835736341200782,0.0,0.881266774537763,0.5523414241095784,0.0,0.0,0.0014784272398864402,0.0,0.0,0.0,0.2969762495659487,0.18040989497737397,0.0,0.0,0.029840700021097566,0.0,24.337126214061154
214,0.16811314,0.81702715,0.5788989,0.19945864,0.25377232,0.8036361,0.12081428,0.21125129,0.0003404473,0.30089614,0.0,0.05303607,0.8041997,0.56325287,0.0,0.87233174,0.0,0.25377232,0.0,0.0,0.25377232,0.0,0.0,0.31341153,0.19383115,0.25377232,0.0,0.09003671,0.25377232,25.37723183631897,0.15838547308434123,0.8614737225268665,0.6177304562052266,0.24624793299512512,0.0,0.7984754780404696,0.21922961708101876,0.17132165915465056,0.007543595555011118,0.42285881779223494,0.0,0.14671622034266657,0.8102870931927612,0.5809059681259012,0.0,0.8800630494119891,0.5277848239845812,0.0,0.0,0.0014784272398864402,0.0,0.0,0.0,0.3026572208230102,0.1816072382475264,0.0,0.0,0.047380205998773836,0.0,24.07636896483462
215,0.16319226,0.8707904,0.6053832,0.16097009,0.29040506,0.8058799,0.25073394,0.1368336,0.018264914,0.43997023,0.0,0.23932013,0.80807614,0.5770809,0.0,0.89473146,0.72546244,0.29040506,0.29040506,0.009749629,0.29040506,0.0,0.0,0.26201114,0.23457278,0.051795475,0.0,0.005307855,0.0,29.04050350189209,0.16034022543568202,0.8643867529082393,0.6163465697520217,0.23829314003919683,0.0,0.7978191251094429,0.2196438637042488,0.16668568952367732,0.010189123068835897,0.4263837145862308,0.0,0.15257049760496633,0.8098948815711063,0.5807981551813522,0.0,0.8806443306246636,0.5165777212661266,0.0,0.0,0.00211788538862625,0.0,0.0,0.0,0.297088269914693,0.18378409790453262,0.05983350675756155,0.0,0.04298520842478775,0.0,24.228906064710316
216,0.13897976,0.8451689,0.59854096,0.13297786,0.0,0.80361164,0.12496224,0.17966397,0.007726053,0.3856341,0.27654058,0.23312892,0.821888,0.5520945,0.0,0.8788046,0.6057112,0.27654058,0.27654058,0.027340343,0.0,0.0,0.0,0.16845384,0.12601738,0.27654058,0.0,0.0062695923,0.27654058,27.65405774116516,0.153384081699779,0.8620179618636247,0.6147165539186907,0.22539828000308157,0.0,0.7994183196871965,0.2053480311685281,0.17168637627778308,0.01089972207396333,0.42372827030652127,0.0,0.1704416989646879,0.8124801308993226,0.5786908328878411,0.0,0.87855697229112,0.5036053012712473,0.0,0.0,0.009071186094545184,0.0,0.0,0.0,0.295116142815502,0.18169914348817193,0.05983350675756155,0.0,0.03996403686041969,0.0,24.124332928722712
217,0.16788098,0.8806705,0.6082746,0.17393856,0.33119664,0.8505462,0.2873151,0.23225898,0.00951871,0.41846108,0.33119664,0.24985908,0.84498006,0.60035837,0.0,0.8890818,0.89419967,0.33119664,0.0,0.0,0.33119664,0.33119664,0.0,0.21499777,0.19234468,0.33119664,0.0,0.102837674,0.0,33.11966955661774,0.15945850479574733,0.8621865596701009,0.6171088842382026,0.22452059224123,0.0,0.8019244070651175,0.21362308319910273,0.18335081359463,0.00874936039156405,0.422842392726328,0.0,0.18217341230480655,0.814649641949117,0.5766299355219454,0.0,0.8758319277072065,0.5057702618164021,0.0,0.0,0.009071139788412876,0.0,0.0,0.0,0.29287436168197534,0.1745848645640745,0.05983350675756155,0.0,0.04834651329761203,0.0,24.253552287279785
218,0.17604214,0.8549626,0.5964233,0.18221946,0.27218863,0.7953045,0.1657495,0.15870549,0.012177703,0.44612202,0.0,0.11910832,0.80208206,0.53897274,0.0,0.8536885,0.5972931,0.27218863,0.0,0.0,0.27218863,0.0,0.0,0.3123086,0.06390987,0.27218863,0.0,0.12964611,0.0,27.218863368034363,0.1649108531666658,0.8611230964295336,0.6143056533922233,0.22922196555771934,0.0,0.8032269288242935,0.20364143507364638,0.18101256535324242,0.010340069094603815,0.42546806762535716,0.0,0.17479582810295205,0.8121337789215516,0.5677695935021058,0.0,0.8731488205385222,0.5219403961869752,0.0,0.0,0.009060409528425005,0.0,0.0,0.0,0.29748173180755205,0.17108327712161647,0.05983350675756155,0.0,0.07234309248489824,0.0,24.320141618860156
219,0.15537569,0.8704023,0.6162138,0.18629842,0.29921177,0.7945911,0.22418983,0.19269834,0.0055485074,0.36659795,0.29921177,0.10963784,0.8283008,0.58961993,0.0,0.9102718,0.60042924,0.29921177,0.29921177,0.0,0.29921177,0.0,0.0,0.24463457,0.17892286,0.29921177,0.0,0.0081380075,0.0,29.92117404937744,0.16054065762898195,0.8619888066522502,0.612955857306601,0.23197857987546713,0.0,0.8025029313620144,0.22029470847839833,0.1822082657068745,0.010405756951223241,0.4073679035617455,0.0,0.15809368135916543,0.8142663537187329,0.5709404968269983,0.0,0.8771967357956532,0.5466938799195511,0.0,0.0,0.009060409528425005,0.0,0.0,0.0,0.2978965534326484,0.17596745706562503,0.05983350675756155,0.0,0.07144453882633145,0.0,24.38495545087672
220,0.15196909,0.8373067,0.59678847,0.25378343,0.27687025,0.80442554,0.17837983,0.19841124,0.00042005532,0.47725335,0.0,0.10578633,0.81064576,0.6285168,0.0,0.872794,0.18803588,0.27687025,0.0,0.019743863,0.27687025,0.0,0.0,0.38937926,0.098138295,0.27687025,0.0,0.033108354,0.27687025,27.68702805042267,0.15995498955761783,0.8612299835109067,0.61310690291497,0.2296401009221211,0.0,0.8045438430892548,0.21520127237056402,0.18396809318211096,0.007720487909702119,0.42761784960573535,0.0,0.16235613276617483,0.8141762613878603,0.5773325017565976,0.0,0.8782385997308167,0.5213868147132888,0.0,0.0,0.011064202969432899,0.0,0.0,0.0,0.29532484986469226,0.16010066595771646,0.05983350675756155,0.0,0.05136802574877646,0.0,24.25574167143414
221,0.16838732,0.8489942,0.56383836,0.19630563,0.0,0.75900376,0.24985084,0.1683055,0.027113235,0.4310273,0.0,0.15886034,0.8280418,0.5470409,0.2876575,0.8902402,0.82330674,0.2876575,0.2876575,0.019872831,0.0,0.0,0.0,0.23274158,0.2714386,0.2876575,0.0,0.007068803,0.0,28.76574993133545,0.16392923095782774,0.8603401197988559,0.6074107096509065,0.22462084222148124,0.0,0.8008973425174928,0.22002873178161284,0.19073164435086667,0.009516532202639665,0.436163610555972,0.0,0.16289217125279273,0.8180604713019837,0.5793003411815005,0.0,0.8767367771253868,0.5157832107301692,0.0,0.0,0.005260577335567322,0.0,0.0,0.0,0.28790115445247727,0.16063872429230733,0.05983350675756155,0.0,0.042657842959995626,0.0,24.21621910837034
222,0.16630705,0.8641509,0.60629904,0.27377823,0.27093112,0.8227359,0.19367382,0.1598929,0.0,0.34225044,0.27093112,0.07377336,0.8087628,0.6068242,0.0,0.86471564,0.31891605,0.27093112,0.27093112,0.0,0.27093112,0.0,0.0,0.2237171,0.085799724,0.077015914,0.0,0.013734598,0.0,27.09311544895172,0.16322355860081098,0.8629206858488501,0.6076807124492418,0.2302810337705972,0.0,0.8036280529120758,0.21584110541632515,0.18649001281231456,0.009522155653937846,0.42383224294939337,0.0,0.13683752378500308,0.8156967431170025,0.5834408659066254,0.0,0.8705151695449425,0.4912035960619022,0.0,0.0,0.005260577335567322,0.0,0.0,0.0,0.29213453548527457,0.14976126009904997,0.08891430947494651,0.0,0.04560901448552991,0.0,24.078597088653073
223,0.14223771,0.8644902,0.59349924,0.253824,0.29652035,0.8643785,0.1771793,0.20005171,0.007481506,0.42867485,0.29652035,0.2600233,0.8128929,0.4986386,0.0,0.8780768,0.5851826,0.29652035,0.29652035,0.0,0.29652035,0.0,0.0,0.35666862,0.1432436,0.0,0.0,0.04994494,0.0,29.652035236358643,0.16497591134476766,0.864260872158285,0.6093945398441478,0.22647260950918632,0.0,0.8062641899490762,0.21083147233759678,0.18837319413476766,0.010627007940081073,0.4321044489738045,0.0,0.15768543252367306,0.8156842547567577,0.5888624842197351,0.0,0.872730632221548,0.5057866972862186,0.0,0.0,0.0052598788695587834,0.0,0.0,0.0,0.29233626951349034,0.13778135018969548,0.08970169704967833,0.0,0.04507594316310739,0.0,24.22140995167302
224,0.12270062,0.84579945,0.6108445,0.17959766,0.27045164,0.83720726,0.16431713,0.19825138,0.0,0.48697641,0.0,0.20606479,0.8208605,0.5679661,0.0,0.8553824,0.57828796,0.0,0.0,0.0,0.27045164,0.0,0.0,0.31202862,0.23299128,0.27045164,0.0,0.012467342,0.0,27.045166492462158,0.16107038596378997,0.8629496818082568,0.6119414413737218,0.22701045409577741,0.0,0.813942518143569,0.2025644492167948,0.18824454050403816,0.010232448241002046,0.43530522831709173,0.0,0.17165104051964447,0.8155730417457553,0.5840935133912366,0.0,0.8713752843742835,0.49740699581834547,0.0,0.0,0.005258214045020225,0.0,0.0,0.0,0.30503663531980946,0.14093117217648793,0.08970169704967833,0.0,0.04324420518560109,0.0,24.267354990654848
225,0.17930512,0.85414577,0.5813996,0.23627794,0.288248,0.82220095,0.10061587,0.11823097,0.010880884,0.40938047,0.0,0.06856261,0.80306786,0.59171426,0.288248,0.8944575,0.4339231,0.0,0.288248,0.009014826,0.288248,0.0,0.0,0.23394293,0.24444124,0.288248,0.0,0.03814262,0.288248,28.82480025291443,0.15880072084844585,0.8636011904958396,0.6103699700487452,0.22525819940114294,0.0,0.8120945814892172,0.18343397357729577,0.179981584124787,0.009578206745485077,0.43570651355949336,0.0,0.1656872248458572,0.8135101075176661,0.5796550984022595,0.0,0.8749176143966181,0.5428808178722253,0.0,0.0,0.0033029752302214423,0.0,0.0,0.0,0.303381855349657,0.16309828265797596,0.08970169704967833,0.0,0.04405286343416309,0.0,24.341425782919913
226,0.1715047,0.8481373,0.56847465,0.26432505,0.2676421,0.8127792,0.22925732,0.09289003,0.01893298,0.47237203,0.0,0.103388354,0.8189489,0.60817313,0.0,0.85775054,0.32750958,0.0,0.2676421,0.0035225665,0.2676421,0.0,0.0,0.32568046,0.15900108,0.2676421,0.0,0.008405044,0.0,26.764211058616638,0.1598973319072658,0.8632033920949383,0.6089288827420934,0.2251641335972297,0.0,0.8084344752167474,0.18651528043490795,0.17312388389412528,0.008620564965193214,0.43758426771944875,0.0,0.1374466055640376,0.8136321597033763,0.5822332889532473,0.0,0.8778008319645466,0.5468804872073373,0.0,0.0,0.003248358166779745,0.0,0.0,0.0,0.30642131691574254,0.16216147280366167,0.08970169704967833,0.0,0.04342187639551821,0.0,24.25662174929612
227,0.15473281,0.83804196,0.5989293,0.20503727,0.27103442,0.83598876,0.18154708,0.18982615,0.0018974858,0.40128136,0.0,0.01590527,0.80756694,0.6134528,0.0,0.901704,0.012833803,0.27103442,0.27103442,0.03867095,0.27103442,0.0,0.0,0.40033212,0.036043588,0.27103442,0.0,0.0,0.27103442,27.103441953659058,0.158643619894331,0.8601537569620427,0.611141092745484,0.22117974868292792,0.0,0.8106312965226322,0.1939692550665064,0.1767535333596053,0.005827741786196042,0.43800843930178257,0.0,0.1266911520571185,0.8144304703835655,0.5890288316131723,0.0,0.8771678665257717,0.5042647377571652,0.0,0.0,0.005241439150850327,0.0,0.0,0.0,0.3192641407972198,0.15247292568730905,0.08970169704967833,0.0,0.03548257192556792,0.0,24.103635576789408
228,0.13146205,0.8820558,0.6187679,0.2901024,0.0,0.8569874,0.1688589,0.16756794,0.0047379737,0.4233263,0.0,0.1454328,0.819935,0.6311701,0.0,0.8878872,0.5321618,0.26719025,0.26719025,0.009082012,0.0,0.0,0.0,0.40067685,0.20857912,0.0,0.0,0.035345484,0.0,26.719024777412415,0.15059996019929325,0.860575812465291,0.6095236563888906,0.22829596476968383,0.0,0.8132491503785723,0.19071652181805016,0.17445375156280443,0.0053897300792165115,0.44415390800723065,0.0,0.14090545266996804,0.8137806157340166,0.5906975953158974,0.0,0.8750125780227109,0.4779230906982095,0.0,0.0,0.004811689129589058,0.0,0.0,0.0,0.32344024050323106,0.15781333216573315,0.0,0.0,0.03652088187683631,0.0,23.785737695811118
229,0.18062536,0.86326236,0.58728474,0.19913946,0.25827292,0.7968839,0.19898616,0.18920964,0.0044536344,0.36272827,0.0,0.19667393,0.8050206,0.58359754,0.0,0.8943672,0.26805738,0.25827292,0.0,0.0,0.25827292,0.0,0.0,0.29519105,0.18019073,0.06326203,0.0,0.046161965,0.0,25.82729160785675,0.15021704190576013,0.8636816995733699,0.6070910365933833,0.2344560739324367,0.0,0.8153958795104952,0.19242521102866222,0.1725804694202716,0.005717762732149575,0.431236121390285,0.0,0.1569191714703098,0.8137627552596426,0.5861647451373849,0.0,0.8789640165648972,0.4834927870497116,0.0,0.0,0.004819483835780153,0.0,0.0,0.0,0.31878658078934885,0.15344132913442224,0.07063856426641918,0.0,0.03563584203524874,0.0,24.053195074586135
230,0.16698514,0.8581697,0.6051455,0.2611352,0.2814533,0.8498679,0.24054404,0.1805349,8.6486485e-05,0.4070404,0.0,0.14351736,0.818624,0.6177079,0.0,0.8849714,0.27789527,0.2814533,0.2814533,0.0,0.2814533,0.0,0.0,0.2871358,0.13606063,0.2814533,0.0,0.019457957,0.0,28.145334124565125,0.14972854820389828,0.8624319355967301,0.6080898322263801,0.23336042050969508,0.0,0.8170516515023124,0.20240230130807002,0.1745826423224072,0.004824362305251204,0.42841275952839375,0.0,0.1647450762630266,0.8154515175604924,0.5837269951008448,0.0,0.8812636995368363,0.48584262892169827,0.0,0.0,0.004819483835780153,0.0,0.0,0.0,0.31585484528853325,0.15311385508673434,0.07063856426641918,0.0,0.030975434820200133,0.0,24.09419501442656
231,0.14038965,0.8564673,0.5783592,0.24035126,0.2929824,0.7702424,0.121089384,0.12948225,0.023835966,0.42377436,0.0,0.1566196,0.7962065,0.60181546,0.0,0.867076,0.70412976,0.2929824,0.2929824,0.0,0.2929824,0.0,0.0,0.35794446,0.17419846,0.2929824,0.0,0.089595,0.0,29.298236966133118,0.150811861505437,0.8668223016898203,0.6114175671889124,0.23023389752983686,0.0,0.81257193550361,0.19313715332159415,0.1749249997821025,0.007180088894022032,0.4363824494708206,0.0,0.16250311588764912,0.8140487112943053,0.5886089571333575,0.0,0.877872797366029,0.48021688634914106,0.0,0.0,0.004840933514442502,0.0,0.0,0.0,0.31824681246700165,0.1569188512742675,0.07063856426641918,0.0,0.04257031703963823,0.0,24.137752418891058
232,0.14554039,0.8690667,0.61859465,0.25281817,0.29062566,0.81084514,0.21198595,0.19809636,7.7028075e-05,0.45552865,0.0,0.08624578,0.8207378,0.6291898,0.0,0.8443954,0.42839733,0.29062566,0.29062566,0.0,0.29062566,0.0,0.0,0.366087,0.2229697,0.29062566,0.0,0.014440434,0.0,29.0625661611557,0.1526772564868001,0.8657606253268592,0.6134864704241452,0.23376678943798793,0.0,0.8126749493800925,0.1899874976031682,0.1764642302300089,0.006884648344602034,0.44070104347130906,0.0,0.14909440234711596,0.8135013254930701,0.5870404800232354,0.0,0.8708047871772877,0.45523759394537716,0.0,0.0,0.004841817075619337,0.0,0.0,0.0,0.31484173102203755,0.15387470931398364,0.07063856426641918,0.0,0.0442695523836574,0.0,23.9880981853544
233,0.1601009,0.8581458,0.5773746,0.16994335,0.2769485,0.78122604,0.1371433,0.13622357,0.039659303,0.38125485,0.0,0.24047542,0.8028547,0.626776,0.0,0.8453386,0.7135158,0.2769485,0.0,0.0,0.2769485,0.0,0.0,0.31797028,0.087076284,0.2769485,0.0,0.048633877,0.0,27.69485116004944,0.15356513019225007,0.8664434748938439,0.6114689810665783,0.22451981943425697,0.0,0.8114616681007476,0.1873823556825437,0.17974166603546568,0.015508627971484232,0.4323822222209411,0.0,0.14231137523428355,0.8142378437678405,0.5866777223020169,0.0,0.8681951401307756,0.4478714833090193,0.0,0.0,0.004837917112017599,0.0,0.0,0.0,0.32829082965714723,0.1577962012289735,0.07063856426641918,0.0,0.04562533547836709,0.0,23.961918476155073
234,0.17378636,0.84471714,0.56067234,0.12878051,0.2631982,0.7886213,0.23368122,0.16577296,0.00026652453,0.3286947,0.2631982,0.069009654,0.81206506,0.5482234,0.0,0.88636965,0.49075133,0.0,0.0,0.0,0.2631982,0.0,0.0,0.14001982,0.099660635,0.2631982,0.0,0.045664337,0.2631982,26.319819688796997,0.1556864823403661,0.8670089300715328,0.6089399111552993,0.21594538401887967,0.0,0.8136997990501508,0.18951923015169808,0.17627759539944715,0.01286686619035319,0.42032027738721933,0.0,0.13925532125786777,0.8154538718461638,0.581442432574001,0.0,0.8731850588323439,0.468766060170612,0.0,0.0,0.004845895450415347,0.0,0.0,0.0,0.3168198967805877,0.15053643720974066,0.07063856426641918,0.0,0.053747534514355946,0.0,23.91363982299122
235,0.16043833,0.8640136,0.5776025,0.25125045,0.31253368,0.7899885,0.21827492,0.11600176,8.753987e-05,0.4189121,0.31253368,0.21285957,0.8005726,0.5494002,0.0,0.870902,0.8757192,0.31253368,0.31253368,0.0,0.31253368,0.0,0.0,0.2924531,0.18951291,0.31253368,0.0,0.00028493983,0.0,31.25336766242981,0.15779215360834178,0.8674227355168315,0.6122835060370071,0.21693693106387035,0.0,0.8116797009711402,0.20134408574446788,0.17966760448986296,0.012232342119519313,0.4218113745860353,0.0,0.13604892001049365,0.815461234830784,0.5799009103651196,0.0,0.8746069669941311,0.4859073584761945,0.0,0.0,0.004845280797950039,0.0,0.0,0.0,0.3188058980887499,0.15396702721087646,0.07063856426641918,0.0,0.04157509978734471,0.0,24.010095499879792
236,0.19837959,0.8757519,0.6158269,0.13444674,0.3317974,0.8157343,0.18111676,0.1958115,0.0034578477,0.43236655,0.3317974,0.24930179,0.81914306,0.65037984,0.3317974,0.9022152,0.49596348,0.3317974,0.3317974,0.0,0.3317974,0.0,0.0,0.26220152,0.11302624,0.3317974,0.0,0.022622447,0.3317974,33.179742097854614,0.16444127586880036,0.8675785808448959,0.6124525420414929,0.21047222917037148,0.0,0.8128468108900664,0.19950837660594967,0.17974116286529188,0.011352440013882402,0.4343318210689257,0.0,0.16981020749169232,0.815044266847778,0.5830780747130635,0.0,0.8760154924079704,0.49970527865611797,0.0,0.0,0.004845280797950039,0.0,0.0,0.0,0.3062341070794998,0.15260367853767756,0.07063856426641918,0.0,0.04361888504363601,0.0,24.18730715590166
237,0.15144847,0.8516162,0.58392566,0.21866167,0.29465935,0.8290318,0.13415822,0.09566959,0.03228509,0.3402957,0.29465935,0.07683308,0.7949434,0.54893345,0.0,0.89018005,0.7633462,0.29465935,0.29465935,0.0,0.29465935,0.0,0.0,0.24798307,0.17974022,0.0,0.0,0.038112897,0.29465935,29.46593165397644,0.16582474764454974,0.866774948063272,0.6141018908982842,0.2111298955872536,0.0,0.8179219370287841,0.19718142209042994,0.16814927911647695,0.014826242521656728,0.42156165216522384,0.0,0.16464540843588188,0.8124973290642455,0.581910947200722,0.0,0.8784237223549995,0.512145453881643,0.0,0.0,0.004818024962894558,0.0,0.0,0.0,0.3173643047883248,0.15150439319927703,0.07079368398297671,0.0,0.051300480658941626,0.0,24.216812978089095
238,0.1665114,0.8751041,0.58132607,0.1653762,0.0,0.7856451,0.24532196,0.2160153,0.002482341,0.4817393,0.32561466,0.25069216,0.81306154,0.57344216,0.32561466,0.90085226,0.74666435,0.32561466,0.32561466,0.0,0.32561466,0.0,0.0,0.34488964,0.28087094,0.32561466,0.0,0.059142374,0.0,32.561469078063965,0.1668319919639011,0.8681256802197186,0.6099660885969398,0.21301860855835528,0.0,0.8139260602621036,0.2044185383582811,0.16981781641571253,0.01536378577579066,0.430221728111984,0.0,0.17427587682441814,0.8126259438162615,0.5875150627318024,0.0,0.8797224675517318,0.520435795409521,0.0,0.0,0.0048566154221448615,0.0,0.0,0.0,0.312884838012105,0.16993147880377804,0.07079368398297671,0.0,0.04585466630531507,0.0,24.3813335418029
239,0.1902903,0.876263,0.6519355,0.18219991,0.0,0.7736776,0.16619979,0.21212544,0.032087803,0.43680233,0.0,0.21644564,0.80232435,0.60652757,0.0,0.8439447,0.577947,0.0,0.2565356,0.0031775495,0.0,0.0,0.0,0.40990615,0.17128345,0.005823145,0.0,0.024036042,0.0,25.65355896949768,0.16798684939292566,0.8680171041471367,0.6120379010255673,0.20586218290324215,0.0,0.8091379303071436,0.19978125199493374,0.17277846892938672,0.01616736272455126,0.4296448107474928,0.0,0.18132397987953974,0.809638921686255,0.5886136380924752,0.0,0.878710308215462,0.5164378818393964,0.0,0.0,0.0051682856578545875,0.0,0.0,0.0,0.31363411254909906,0.18100192197437065,0.02749973658966392,0.0,0.04234015804407596,0.0,24.226837264484733
240,0.22571605,0.87699574,0.6103978,0.17032574,0.0,0.8017385,0.07259139,0.13562717,0.004622576,0.37455466,0.0,0.2259041,0.7922362,0.60301596,0.24612185,0.86303335,0.015655069,0.24612185,0.24612185,0.0,0.0,0.0,0.0,0.23038985,0.11494321,0.24612185,0.0,0.03529928,0.0,24.61218684911728,0.17028013773649225,0.8693588159724082,0.6153330337093119,0.20860914357462298,0.0,0.8061536769408503,0.17914059993999012,0.17109108348783927,0.01608230512232133,0.43708775934089167,0.0,0.18503719770739355,0.8069816066932171,0.5916244570973849,0.0,0.8793958344807741,0.5166733038490618,0.0,0.0,0.005157894205046967,0.0,0.0,0.0,0.2972399979102435,0.18065910454593026,0.027069072803664274,0.0,0.03870330459596339,0.0,24.1437183783221
241,0.1379184,0.8604349,0.61074245,0.23965259,0.29664788,0.8253964,0.22329634,0.10760774,0.004229079,0.48065415,0.0,0.24386714,0.82305825,0.59083724,0.0,0.88817227,0.7084878,0.29664788,0.29664788,0.022692308,0.29664788,0.0,0.0,0.2192727,0.07443974,0.29664788,0.0,0.058790352,0.0,29.664793610572815,0.16520233063806705,0.867671073316259,0.6156512608839297,0.20835278692216808,0.0,0.8035691740273436,0.195004129736185,0.17042315287040333,0.015129111237043337,0.447074179954367,0.0,0.18446583757693602,0.8099791870701413,0.590191713949157,0.0,0.8802760053104737,0.5333737650933403,0.0,0.0,0.00818756601852721,0.0,0.0,0.0,0.2889508557985371,0.17796254515031446,0.02660550458444388,0.0,0.04210053859775132,0.0,24.241967995639275
242,0.18070397,0.854844,0.6078269,0.22281487,0.25252062,0.8476349,0.14734307,0.10563609,0.011070616,0.4240097,0.0,0.16339786,0.8016632,0.55763227,0.0,0.83211166,0.0957403,0.0,0.25252062,0.0,0.25252062,0.0,0.0,0.33169088,0.030079044,0.25252062,0.0,0.0988171,0.0,25.252065062522888,0.1633977212573976,0.8667795514724846,0.6141561430890643,0.2132862007028558,0.0,0.8073772851108475,0.2001269586198207,0.17043792342582273,0.014957589614061973,0.4375091288306404,0.0,0.1722200444254147,0.8113331774142569,0.5884403115783173,0.0,0.8762990291464937,0.4799544600553789,0.0,0.0,0.008194482381821428,0.0,0.0,0.0,0.2865653374998471,0.16854119652582772,0.02749973658966392,0.0,0.05006050284363105,0.0,23.990126829598786
