epoch,IoU_road,IoU_sidewalk,IoU_parking,IoU_rail track,IoU_building,IoU_wall,IoU_fence,IoU_guard rail,IoU_bridge,IoU_tunnel,IoU_pole,IoU_polegroup,IoU_traffic light,IoU_traffic sign,IoU_vegetation,IoU_terrain,IoU_person,IoU_car,IoU_truck,IoU_bus,IoU_caravan,IoU_trailer,IoU_train,IoU_motorcycle,IoU_bicycle,IoU_garage,IoU_gate,IoU_stop,IoU_smallpole,IoU_lamp,IoU_unknown construction,mIoU,valIoU_road,valIoU_sidewalk,valIoU_parking,valIoU_rail track,valIoU_building,valIoU_wall,valIoU_fence,valIoU_guard rail,valIoU_bridge,valIoU_tunnel,valIoU_pole,valIoU_polegroup,valIoU_traffic light,valIoU_traffic sign,valIoU_vegetation,valIoU_terrain,valIoU_person,valIoU_car,valIoU_truck,valIoU_bus,valIoU_caravan,valIoU_trailer,valIoU_train,valIoU_motorcycle,valIoU_bicycle,valIoU_garage,valIoU_gate,valIoU_stop,valIoU_smallpole,valIoU_lamp,valIoU_unknown construction,mVal_IoU
248,0.87218547,0.5822699,0.26199675,0.31193253,0.8185135,0.2107167,0.19615862,0.002263643,0.31193253,0.31193253,0.4228438,0.31193253,0.0,0.18763833,0.83161324,0.6355108,0.0,0.8917383,0.6818424,0.31193253,0.31193253,0.0015404698,0.31193253,0.0,0.0,0.17402567,0.15950266,0.5560207,0.0,0.0,0.0,31.193256378173828,0.8811518948159238,0.6341012218903923,0.31390135848582573,0.0,0.8149905325370603,0.22521714638163862,0.18916966813681882,0.005871672015862263,0.2594985774605617,0.0,0.42393050997277154,0.2594985774605617,0.0,0.16079000110623531,0.8223766292460534,0.5941791046987219,0.0,0.8789600906303865,0.5169834294494925,0.0,0.0,0.01440357852875545,0.0,0.0,0.0,0.2987530381802712,0.17611379554085294,0.5745653342378055,0.0,0.0,0.0,25.949858583148355
249,0.89171886,0.6476008,0.3329331,0.31634048,0.8067255,0.11720476,0.14818197,0.011249018,0.31634048,0.31634048,0.45882788,0.31634048,0.31634048,0.15733059,0.80972075,0.6346846,0.0,0.9031882,0.1946436,0.31634048,0.31634048,0.0,0.31634048,0.0,0.0,0.33833778,0.19080268,0.31634048,0.0,0.0,0.31634048,31.634047627449036,0.8820403015658742,0.6354159623005156,0.3187491736082784,0.0,0.8152206544580846,0.21163601009514632,0.18396641375413755,0.007557689478780936,0.25860443331379607,0.0,0.42569593955430307,0.25860443331379607,0.0,0.13380424633485768,0.820456571878335,0.5991551081374384,0.0,0.8829030922083991,0.5175871089663145,0.0,0.0,0.014468442021315897,0.0,0.0,0.0,0.30286130196335054,0.17344547414158218,0.5745653342378055,0.0,0.0,0.0,25.860444165587452
250,0.8855706,0.6045446,0.39419174,0.0,0.83285445,0.31460983,0.24218388,0.0020308688,0.3186982,0.3186982,0.42066383,0.3186982,0.3186982,0.2546161,0.83913547,0.53075385,0.0,0.8574648,0.61713165,0.3186982,0.3186982,0.0,0.3186982,0.0,0.0,0.39056265,0.14374486,0.3186982,0.0,0.0,0.0,31.86981976032257,0.8833929069311935,0.6377272930175597,0.3209578173081299,0.0,0.8162485714356403,0.21908557849445692,0.1892808340031564,0.00757046242243332,0.26001809300947126,0.0,0.42519329411776907,0.26001809300947126,0.0,0.133400764215315,0.8212239245021449,0.6041550766973766,0.0,0.8802785908871862,0.5437674554498523,0.0,0.0,0.014554841820236378,0.0,0.0,0.0,0.3055488802030189,0.16357333154948486,0.5745653342378055,0.0,0.0,0.0,26.00181013971517
251,0.8652245,0.60286444,0.2012772,0.0,0.8240766,0.25435492,0.23660456,0.0014498961,0.26494354,0.0,0.3808503,0.26494354,0.26494354,0.15272553,0.82918334,0.57607704,0.0,0.867829,0.32554483,0.26494354,0.26494354,0.0,0.26494354,0.0,0.0,0.15153258,0.08905026,0.26494354,0.0,0.0,0.0,26.494351029396057,0.8823357867589428,0.636276971913589,0.30784385147018317,0.0,0.8145204791890462,0.21672581935599824,0.18617458536781062,0.005816924768080398,0.2580162379092383,0.0,0.41872859802968443,0.2580162379092383,0.0,0.14577316610131022,0.8203171438237933,0.5959325571106965,0.0,0.8814815607541195,0.5294196650097897,0.0,0.0,0.014608327452290511,0.0,0.0,0.0,0.2920825455280577,0.15986784051295072,0.5745653342378055,0.0,0.0,0.0,25.801624623234275
252,0.8853694,0.6430839,0.3185608,0.31365418,0.8197406,0.24840887,0.21644755,6.384133e-05,0.31365418,0.31365418,0.41434234,0.31365418,0.31365418,0.11392479,0.82847714,0.6237789,0.0,0.89366204,0.38653874,0.31365418,0.0,0.04521585,0.31365418,0.0,0.0,0.31451753,0.14826035,0.31365418,0.0,0.0,0.31365418,31.365418434143066,0.8814908375876823,0.6375289150144814,0.30804445468862884,0.0,0.8128175805321644,0.21615776668847003,0.18730353222271562,0.005828807724121207,0.2579635495881204,0.0,0.41597868214328604,0.2579635495881204,0.0,0.15067783259244355,0.8207663882489139,0.5952712933122892,0.0,0.8824301692653919,0.5087502555294399,0.0,0.0,0.021192422934227857,0.0,0.0,0.0,0.29290490127555907,0.1679437917730914,0.5758555644861353,0.0,0.0,0.0,25.79635579095253
253,0.8599972,0.59797424,0.19640072,0.2583905,0.8186708,0.13598074,0.1831087,0.00011444267,0.2583905,0.0,0.33546534,0.2583905,0.0,0.12189625,0.7836154,0.47428733,0.0,0.8642584,0.5324836,0.2583905,0.0,0.021609705,0.2583905,0.0,0.0,0.36265263,0.17124707,0.2583905,0.0,0.0,0.0,25.839048624038696,0.8807841853509571,0.6350322164094789,0.30430129368667935,0.0,0.8150406405900061,0.2199435208524077,0.19118551271448309,0.00408692064762472,0.25704707006146266,0.0,0.4084368079656943,0.25704707006146266,0.0,0.14631516747202228,0.8191229422820323,0.5739528023507489,0.0,0.8803414903792756,0.4867034105718679,0.0,0.0,0.017884532485800218,0.0,0.0,0.0,0.3151142473893403,0.18026403319493348,0.5758555644861353,0.0,0.0,0.0,25.704707835330364
254,0.8708794,0.612263,0.27357265,0.30459997,0.8489802,0.26555383,0.12843405,0.005417825,0.30459997,0.30459997,0.42999622,0.30459997,0.0,0.22179237,0.8062192,0.5500381,0.0,0.8738771,0.4201898,0.30459997,0.30459997,0.0031977757,0.30459997,0.0,0.0,0.24269307,0.10948459,0.6478103,0.0,0.0,0.0,30.459997057914734,0.8790106898481233,0.635551169494605,0.30030375584109925,0.0,0.8149134842624804,0.2221633668028339,0.18714132665446673,0.005000578101502581,0.2639239453776563,0.0,0.4151022375203715,0.2639239453776563,0.0,0.16655763579362473,0.817573337377294,0.5736103791466385,0.0,0.8748285953127981,0.4692356636151215,0.0,0.0,0.018165263597736354,0.0,0.0,0.0,0.29943059250891474,0.17327297459343183,0.8019336294049356,0.0,0.0,0.0,26.392395389133195
255,0.86159897,0.61828387,0.32274732,0.28616053,0.8083202,0.19194146,0.2784239,0.0118229315,0.28616053,0.0,0.5345267,0.28616053,0.28616053,0.20754215,0.8064808,0.63788486,0.0,0.8594142,0.0,0.28616053,0.28616053,0.0,0.28616053,0.0,0.0,0.26135126,0.18135405,0.28616053,0.0,0.0,0.0,28.616052865982056,0.8802704694948269,0.6373445122853847,0.30122043623200223,0.0,0.8127361568961654,0.21152199388419862,0.19477989942498233,0.005560666412983492,0.26432719096067026,0.0,0.42130935541303366,0.26432719096067026,0.0,0.16148059231804093,0.8178899951509564,0.5887522760867515,0.0,0.879055893375682,0.4629604136236553,0.0,0.0,0.01775248027216944,0.0,0.0,0.0,0.2907883161653373,0.18013171574552259,0.8019336294049356,0.0,0.0,0.0,26.43271994873539
256,0.87569696,0.59962434,0.26365495,0.28584754,0.82593733,0.27219778,0.23167227,0.0,0.28584754,0.0,0.48038948,0.28584754,0.0,0.21511976,0.8277634,0.6435616,0.0,0.87201685,0.40551823,0.28584754,0.0,0.0052206474,0.28584754,0.0,0.0,0.40848982,0.21932535,0.28584754,0.0,0.0,0.0,28.584754467010498,0.8811300194609967,0.6377535771918134,0.3020848788227942,0.0,0.8136882033268724,0.21591821559926236,0.1985884268405598,0.005464507194881174,0.26676072888038976,0.0,0.4247597137143009,0.26676072888038976,0.0,0.15584307956703053,0.8207543632042573,0.6038258930248154,0.0,0.8753439524748461,0.47937567020021593,0.0,0.0,0.018777500769679985,0.0,0.0,0.0,0.32371618502064076,0.1771035884741303,0.8019336294049356,0.0,0.0,0.0,26.67607374855746
257,0.8739004,0.62375045,0.36506924,0.0,0.84718686,0.17802086,0.18734576,0.0,0.26628244,0.26628244,0.38400173,0.26628244,0.0,0.038970016,0.8275861,0.6276426,0.0,0.8851931,0.27132717,0.26628244,0.0,0.0053333985,0.26628244,0.0,0.0,0.38825527,0.15347816,0.26628244,0.0,0.0,0.0,26.628243923187256,0.8838691885299721,0.6397085718156398,0.3112588773016024,0.0,0.8168303451321429,0.21416274619520592,0.1994141622387943,0.0054115217401663465,0.27128298396866984,0.0,0.4224647131010212,0.27128298396866984,0.0,0.14360602326451405,0.8207884192862905,0.6076440072614734,0.0,0.8763192992316624,0.49907814393190836,0.0,0.0,0.01912108858463466,0.0,0.0,0.0,0.3295708965926702,0.17637243327732596,0.9015863688893864,0.0,0.0,0.0,27.128299271973383
258,0.86416256,0.6460734,0.28883743,0.301513,0.8008643,0.099073306,0.17949362,0.0023471438,0.301513,0.301513,0.41585138,0.301513,0.0,0.1831556,0.80356914,0.59632933,0.0,0.8823474,0.6876124,0.301513,0.301513,0.00021030412,0.301513,0.0,0.0,0.30016443,0.18470757,0.301513,0.0,0.0,0.0,30.15129864215851,0.8795032442384297,0.6376410928123456,0.3136314008512973,0.0,0.812977973470282,0.2022008639390877,0.19441514247118466,0.005600551854536156,0.26982963762822754,0.0,0.4239238489495896,0.26982963762822754,0.0,0.14508032128359097,0.8195451156889054,0.6016130510621458,0.0,0.8756775597189519,0.4954102027208161,0.0,0.0,0.012376006104253939,0.0,0.0,0.0,0.321768106774849,0.19041886510712408,0.8932764140008463,0.0,0.0,0.0,26.98296463324094
259,0.8620338,0.62530017,0.3518043,0.34550607,0.8327049,0.2175501,0.20685479,0.0033052007,0.34550607,0.34550607,0.5057578,0.34550607,0.34550607,0.2875834,0.82116884,0.6150467,0.0,0.89091355,0.695489,0.34550607,0.34550607,0.000653377,0.34550607,0.0,0.0,0.4178314,0.26713717,0.34550607,0.0,0.0,0.0,34.550607204437256,0.879602078765408,0.6368331965703532,0.3131189398026548,0.0,0.8119283444648565,0.2057662192615501,0.19670038780677088,0.006088999753916382,0.2729531916003558,0.0,0.44238534735914514,0.2729531916003558,0.0,0.13120082775187708,0.8205232319535403,0.6044034340769555,0.0,0.8806168629321443,0.5525150578657891,0.0,0.0,0.012477841585172364,0.0,0.0,0.0,0.3286337186869596,0.19887805243570592,0.8939702882907107,0.0,0.0,0.0,27.295320040529745
260,0.85537314,0.62880605,0.30700156,0.27699453,0.82015294,0.25448647,0.1657431,0.0004974064,0.27699453,0.27699453,0.4080479,0.27699453,0.0,0.1625595,0.8239567,0.6161451,0.0,0.9082431,0.124811254,0.0,0.27699453,0.0,0.27699453,0.0,0.0,0.38020608,0.19183917,0.27699453,0.0,0.0,0.0,27.699455618858337,0.8763363457824399,0.6341730864988105,0.306825442643408,0.0,0.8132728950922585,0.21052577888906648,0.19137062062699337,0.005555877495423087,0.2721816342925386,0.0,0.44233881137880043,0.2721816342925386,0.0,0.12803542751347477,0.8211072551808221,0.5993577077391808,0.0,0.884041136500265,0.5428446660737513,0.0,0.0,0.012477471916985668,0.0,0.0,0.0,0.3336872505978128,0.19734760444504892,0.8939702882907107,0.0,0.0,0.0,27.21816430725913
261,0.88356453,0.639897,0.29382935,0.3179814,0.79552394,0.14471985,0.12441905,0.0041345577,0.3179814,0.0,0.4677985,0.3179814,0.3179814,0.19879812,0.79926616,0.57241434,0.0,0.91492295,0.9725168,0.3179814,0.3179814,0.00084544334,0.3179814,0.0,0.0,0.3052432,0.19567864,0.3179814,0.0,0.0,0.0,31.798142194747925,0.8805467008469241,0.636206834606217,0.308613065742544,0.0,0.8096224232207753,0.2013221646090443,0.18652602321372785,0.005780277125329091,0.2717056403341308,0.0,0.44951353631744423,0.2717056403341308,0.0,0.12655113289490028,0.8190936750492551,0.5992770048413968,0.0,0.8833733726160173,0.5476334311740625,0.0,0.0,0.012588201529918809,0.0,0.0,0.0,0.32363966851368364,0.19520604080348225,0.8939702882907107,0.0,0.0,0.0,27.170564909882884
262,0.8962936,0.62922674,0.35229403,0.28325993,0.85119677,0.19509847,0.17757683,0.0,0.28325993,0.28325993,0.43343005,0.28325993,0.0,0.16770408,0.8261219,0.6050038,0.0,0.8333917,0.04268468,0.28325993,0.28325993,0.0,0.28325993,0.0,0.0,0.31335333,0.19160338,0.28325993,0.0,0.0,0.0,28.325998783111572,0.8812066879788383,0.6374649960150207,0.30706023614260575,0.0,0.812248275859571,0.19994234505012345,0.18654605418742087,0.005206650235601028,0.26845823431177274,0.0,0.4501290690633875,0.26845823431177274,0.0,0.13603928489089198,0.8190303661331201,0.6000351152005926,0.0,0.8790510715437176,0.5378299828161899,0.0,0.0,0.012588762154476636,0.0,0.0,0.0,0.3292754966912252,0.18640465386476285,0.8052300156720981,0.0,0.0,0.0,26.84582429717158
263,0.87061393,0.631498,0.32453552,0.29066548,0.81711876,0.17635074,0.15514424,0.0015145602,0.29066548,0.29066548,0.4704345,0.29066548,0.0,0.17331539,0.8105967,0.62681913,0.0,0.8701542,0.1757684,0.29066548,0.29066548,0.0,0.29066548,0.0,0.0,0.4193857,0.16205664,0.29066548,0.0,0.0,0.0,29.066550731658936,0.8824363659229076,0.634506621920877,0.3102990178861728,0.0,0.8100096101645012,0.19143178284009363,0.18072109675280165,0.005465840309532575,0.2685566891384233,0.0,0.4605470022507243,0.2685566891384233,0.0,0.1575885571646579,0.8175141297897668,0.6051783946347806,0.0,0.8754815629481519,0.5174793512491302,0.0,0.0,0.01247382898492023,0.0,0.0,0.0,0.3366083464970935,0.1851727285827549,0.8052300156720981,0.0,0.0,0.0,26.85566978015423
264,0.8636905,0.6205705,0.24220465,0.0,0.85324407,0.1662749,0.15759951,0.0004511764,0.26677987,0.26677987,0.4797329,0.26677987,0.26677987,0.08433417,0.79908156,0.52556366,0.0,0.89372313,0.5423854,0.26677987,0.0,0.0,0.0,0.0,0.0,0.23329557,0.20734565,0.26677987,0.0,0.0,0.0,26.677989959716797,0.8798239307938399,0.6329485668599797,0.3098520869503228,0.0,0.8123355033234383,0.18585394082202705,0.17857176556723892,0.0054208983478806075,0.2674133420290793,0.0,0.4661517647649942,0.2674133420290793,0.0,0.15490719734892738,0.8147268184166646,0.5912596929604818,0.0,0.8756851711456667,0.5202334844694498,0.0,0.0,0.012478050598826366,0.0,0.0,0.0,0.3134039182123384,0.1961043800024667,0.8052300156720981,0.0,0.0,0.0,26.74133506553161
265,0.88199395,0.6084068,0.32034823,0.3137732,0.84983766,0.14223875,0.1447899,0.0068426537,0.3137732,0.3137732,0.46163628,0.3137732,0.0,0.25160566,0.81577075,0.625266,0.0,0.8902609,0.61175245,0.3137732,0.3137732,0.0,0.3137732,0.0,0.0,0.42758498,0.17844857,0.3137732,0.0,0.0,0.0,31.377318501472473,0.8820423203619678,0.6346458858842031,0.3096995539895505,0.0,0.8131945041003248,0.18387749541318504,0.18220978782912137,0.005567595484128449,0.2702538281321939,0.0,0.46186365736779117,0.2702538281321939,0.0,0.17737463896042954,0.8147602727994558,0.5963336352831798,0.0,0.8782757720381933,0.4934701291086277,0.0,0.0,0.012612853806847764,0.0,0.0,0.0,0.32249491117376045,0.17496798419597373,0.8939702882907107,0.0,0.0,0.0,27.025383685005934
266,0.87923354,0.6255329,0.3118502,0.2813301,0.7916123,0.23894568,0.21041541,4.613097e-05,0.2813301,0.2813301,0.40678746,0.2813301,0.2813301,0.106853545,0.8232827,0.65208983,0.0,0.9010517,0.0,0.2813301,0.0,0.0,0.2813301,0.0,0.0,0.30953753,0.21335424,0.2813301,0.0,0.0,0.0,28.13301384449005,0.8815803194056238,0.6366979879171939,0.3147198627124496,0.0,0.8119789484548476,0.1955601917325201,0.1870009449699887,0.0039669238133496825,0.26609169335115995,0.0,0.45151908916400446,0.26609169335115995,0.0,0.1824029138969987,0.8174909338807196,0.6012539831715866,0.0,0.8817203574709973,0.47590916243098347,0.0,0.0,0.012191556963362112,0.0,0.0,0.0,0.3117168934305579,0.17803123810904933,0.7729180657510982,0.0,0.0,0.0,26.609170193476288
267,0.8615982,0.5816683,0.28311583,0.2913968,0.83665377,0.22265226,0.21969979,0.005979914,0.2913968,0.2913968,0.45934227,0.2913968,0.2913968,0.09328937,0.8249788,0.5792815,0.0,0.8817915,0.101423934,0.2913968,0.2913968,0.0007800692,0.2913968,0.0,0.0,0.2750273,0.18344682,0.2913968,0.0,0.0,0.0,29.1396826505661,0.8828720827300928,0.6352024149051229,0.3151663562628164,0.0,0.811604791429743,0.1994431081763935,0.19102957118243116,0.004526392703743072,0.26514332223154674,0.0,0.4433219211679009,0.26514332223154674,0.0,0.17779474680511517,0.8187130133477104,0.6029263858908739,0.0,0.8811406657541005,0.47392359425807407,0.0,0.0,0.012275292617023936,0.0,0.0,0.0,0.3030978982680346,0.16835653319554156,0.7677618411634621,0.0,0.0,0.0,26.514333078455714
268,0.8868588,0.5964845,0.26235315,0.0,0.85878205,0.15243033,0.13295718,0.0044706427,0.30891797,0.30891797,0.42657268,0.30891797,0.30891797,0.19072752,0.8010478,0.59487855,0.0,0.89895374,0.91738105,0.30891797,0.30891797,0.0,0.30891797,0.0,0.0,0.19748534,0.18372992,0.30891797,0.0,0.0,0.0,30.891796946525574,0.882977384256332,0.6352197601682691,0.3139486631375537,0.0,0.8135330880857685,0.1976136706242344,0.19093685270004043,0.004889167611363301,0.2651871524726824,0.0,0.44361108698390517,0.2651871524726824,0.0,0.17317238856484118,0.8175326839289163,0.6018207873746583,0.0,0.8818887970295336,0.4734737195129284,0.0,0.0,0.012242685331266136,0.0,0.0,0.0,0.30553127441019884,0.17427383601167112,0.7677618411634621,0.0,0.0,0.0,26.51871610271067
269,0.85082287,0.61101216,0.2874995,0.0,0.80541193,0.1516067,0.17176753,0.00982338,0.22814354,0.22814354,0.41942337,0.22814354,0.0,0.04871956,0.78322923,0.47846463,0.0,0.87273246,0.0,0.0,0.0,0.0,0.22814354,0.0,0.0,0.26054963,0.18066946,0.22814354,0.0,0.0,0.0,22.814355790615082,0.8807079402060123,0.6375500385749863,0.31638081756312614,0.0,0.8149317743193192,0.1892150093830594,0.19267483246364314,0.006386947174357657,0.268573768920939,0.0,0.4378821350458621,0.268573768920939,0.0,0.17297244962538624,0.8147835872193931,0.5887209882163855,0.0,0.8793344815547623,0.48408454111272203,0.0,0.0,0.012255502249824688,0.0,0.0,0.0,0.305315474155966,0.18100103121365063,0.8744420172025413,0.0,0.0,0.0,26.85737775846089
270,0.8719578,0.64319927,0.33623707,0.27971894,0.86094344,0.19141461,0.15524855,0.0,0.27971894,0.27971894,0.42245063,0.27971894,0.0,0.13174954,0.82249814,0.59809995,0.0,0.868162,0.5741916,0.0,0.0,0.0,0.27971894,0.0,0.0,0.34957388,0.16724664,0.27971894,0.0,0.0,0.0,27.971896529197693,0.8808619881847407,0.6413628499139798,0.31813631900460704,0.0,0.8177440752508774,0.19367876184822988,0.19376842003458458,0.006390354837292464,0.26938191978184345,0.0,0.43267969560681874,0.26938191978184345,0.0,0.1674170882199778,0.8153940284479549,0.5937715491688131,0.0,0.8793977528784165,0.49906385886619486,0.0,0.0,0.012227815386930182,0.0,0.0,0.0,0.3080963456650728,0.17764302253834743,0.8744420172025413,0.0,0.0,0.0,26.938192847158284
271,0.88577616,0.6297103,0.3256383,0.28284657,0.82186234,0.19876896,0.1830075,0.0,0.28284657,0.0,0.4026629,0.28284657,0.0,0.21338812,0.8268934,0.625411,0.0,0.8985057,0.36451083,0.28284657,0.28284657,0.0,0.28284657,0.0,0.0,0.22995716,0.18222457,0.28284657,0.0,0.0,0.0,28.28465700149536,0.8816650315968128,0.6445441325195075,0.31637699771716415,0.0,0.8158539843361486,0.19423443782975439,0.18696925643839526,0.005829870064073504,0.26900555984518076,0.0,0.4318754905386841,0.26900555984518076,0.0,0.16387331123965637,0.8184024283395892,0.6054194470731653,0.0,0.8805117583297157,0.49529521561831247,0.0,0.0,0.012226695272703389,0.0,0.0,0.0,0.2983901464260557,0.1940241562741744,0.8556691449018895,0.0,0.0,0.0,26.900556852277944
272,0.8839917,0.6302771,0.28013864,0.27846533,0.8223272,0.18424417,0.17502749,0.0,0.27846533,0.0,0.4153736,0.27846533,0.27846533,0.15173276,0.8161156,0.63681966,0.0,0.8510405,0.052685928,0.27846533,0.27846533,0.0,0.27846533,0.0,0.0,0.33464494,0.17028418,0.27846533,0.0,0.0,0.0,27.84653604030609,0.881478679271514,0.6452761649522509,0.3102146258151081,0.0,0.8189532872133889,0.19439131802834908,0.1922320502464819,0.004719245885727853,0.26818055428054866,0.0,0.4416634162926894,0.26818055428054866,0.0,0.1620642727771663,0.818878026374221,0.606982379477875,0.0,0.8776085071898178,0.45590426869485784,0.0,0.0,0.012221097778361422,0.0,0.0,0.0,0.30335984375031405,0.18344110511069708,0.8678480534576446,0.0,0.0,0.0,26.818056293153425
273,0.8705049,0.6118026,0.27761042,0.0,0.82825714,0.16443945,0.19503443,0.0026661362,0.24386197,0.24386197,0.42220092,0.24386197,0.0,0.17246181,0.8270107,0.66168696,0.0,0.87218434,0.0,0.0,0.0,0.0,0.24386197,0.0,0.0,0.34302893,0.0915226,0.24386197,0.0,0.0,0.0,24.386198818683624,0.8812598640925395,0.6400851443633185,0.3185753055274243,0.0,0.816254095433237,0.19942502301111664,0.19383553540997672,0.005105783337181719,0.26717768655535246,0.0,0.4372636397802893,0.26717768655535246,0.0,0.1721867111781188,0.8202057067127735,0.6112971514681953,0.0,0.8771745639269627,0.45701740871869906,0.0,0.0,0.012407652037710222,0.0,0.0,0.0,0.2934751039831051,0.17191611730524237,0.8406683709970171,0.0,0.0,0.0,26.717769517398754
274,0.8724889,0.6410327,0.27044332,0.3033254,0.84316146,0.15132995,0.2510487,0.02424147,0.3033254,0.0,0.4872313,0.3033254,0.0,0.11846194,0.82452196,0.6130665,0.0,0.8816596,0.93727213,0.3033254,0.3033254,0.0,0.3033254,0.0,0.0,0.23883268,0.12501785,0.3033254,0.0,0.0,0.0,30.332544445991516,0.8822694915653302,0.6432905498361634,0.31960569535446187,0.0,0.8175513831923279,0.18924776674551885,0.19466475540150244,0.008168067388947148,0.26824196414801366,0.0,0.443990475822659,0.26824196414801366,0.0,0.16079490445696007,0.8194580846807608,0.6142882837545768,0.0,0.8740956448499638,0.45496032714596085,0.0,0.0,0.012334376784141838,0.0,0.0,0.0,0.2881124701212829,0.17200171902087355,0.8841832324129277,0.0,0.0,0.0,26.824197280098026
275,0.85757625,0.6359776,0.32427332,0.27058405,0.83535576,0.0887474,0.13521548,0.021034658,0.27058405,0.27058405,0.34128582,0.27058405,0.0,0.13064381,0.79727304,0.5872098,0.0,0.8762993,0.025961654,0.27058405,0.0,0.0062606675,0.27058405,0.0,0.0,0.3766015,0.18371673,0.27058405,0.0,0.0,0.27058405,27.058404684066772,0.8826258618562566,0.6456521944204996,0.3180042054568837,0.0,0.8174373761676054,0.17558660176255494,0.19648999515743754,0.0052458684263715335,0.26751494433248707,0.0,0.44314371988597895,0.26751494433248707,0.0,0.16862368054814844,0.8179674723837476,0.616445842577018,0.0,0.873272980645289,0.46217513579686587,0.0,0.0,0.013234275456281357,0.0,0.0,0.0,0.289007568238574,0.17174865743286843,0.8612722169446891,0.0,0.0,0.0,26.75149529620014
276,0.86496186,0.65215296,0.27579853,0.2870911,0.8028931,0.27938473,0.18465632,0.0,0.2870911,0.0,0.36387515,0.2870911,0.2870911,0.14262342,0.8272195,0.57819813,0.0,0.8731788,0.29392397,0.2870911,0.0,0.0031060528,0.2870911,0.0,0.0,0.33646446,0.19000533,0.5088358,0.0,0.0,0.0,28.709113597869873,0.8836535145082862,0.6465122377380145,0.3117424471136513,0.0,0.8170292725349668,0.19596342929995308,0.20425576069574158,0.004797638085853847,0.2624762078796163,0.0,0.4396307814124793,0.2624762078796163,0.0,0.17071190019215407,0.8196824384241099,0.6142440473159938,0.0,0.8717305335099114,0.4503769557538759,0.0,0.0,0.013859979920102553,0.0,0.0,0.0,0.2886017643303584,0.178104348207172,0.700913241942455,0.0,0.0,0.0,26.24762163465907
277,0.86504966,0.636907,0.27259728,0.27653688,0.81240803,0.252773,0.22465207,0.0017240777,0.27653688,0.0,0.46645325,0.27653688,0.0,0.18222314,0.8201779,0.61878926,0.0,0.8811933,0.07774094,0.27653688,0.27653688,0.048058357,0.27653688,0.0,0.0,0.22901253,0.24712588,0.27653688,0.0,0.0,0.0,27.653688192367554,0.8833175041004627,0.6446137239720058,0.31726430677838147,0.0,0.8159554200011754,0.20358868196825666,0.20457535325475518,0.004916968850339056,0.26348730190387715,0.0,0.4408490430030902,0.26348730190387715,0.0,0.18149386390323427,0.8183953276337448,0.6103664495841074,0.0,0.8707711318306524,0.4574774370540401,0.0,0.0,0.014745102696103704,0.0,0.0,0.0,0.2772631234663651,0.18193083248812275,0.7136077481149048,0.0,0.0,0.0,26.348731040346756
278,0.87315995,0.6185827,0.26900887,0.30857417,0.82857704,0.23844133,0.24225548,0.0,0.30857417,0.30857417,0.52593875,0.30857417,0.0,0.3221022,0.8300067,0.62415916,0.0,0.8550553,0.3775075,0.30857417,0.30857417,0.06287655,0.30857417,0.0,0.0,0.24176098,0.18777384,0.30857417,0.0,0.0,0.0,30.85741400718689,0.8826016153825743,0.6428402124942069,0.312564112370472,0.0,0.8162953057889251,0.20270934266932178,0.20647230031696892,0.0049084423763679245,0.26536501262893447,0.0,0.4402313272539881,0.26536501262893447,0.0,0.2018824530632731,0.8183657498016577,0.6083947975657276,0.0,0.8748000708664369,0.5051626789029303,0.0,0.0,0.012218398306868121,0.0,0.0,0.0,0.27371717077334573,0.18511628751066667,0.7073053661603815,0.0,0.0,0.0,26.536502118909617
279,0.8761959,0.6234364,0.3300552,0.0,0.795784,0.12747698,0.17185758,0.0,0.2839886,0.2839886,0.4616986,0.2839886,0.0,0.17152604,0.800467,0.59747756,0.0,0.9031343,0.85165036,0.2839886,0.2839886,0.0,0.0,0.0,0.0,0.19868453,0.19027056,0.2839886,0.0,0.0,0.0,28.39886248111725,0.8803929206974249,0.6405603034109992,0.31265453030789003,0.0,0.8172241491943166,0.19642282908832506,0.2023761313613191,0.004744130042131862,0.2652099343432318,0.0,0.44039821132976764,0.2652099343432318,0.0,0.2099669980675194,0.8174214648419176,0.6043539226386894,0.0,0.8732476443310491,0.5128446808293671,0.0,0.0,0.012208256753758778,0.0,0.0,0.0,0.26879147772927536,0.18888290333742683,0.7085978072024814,0.0,0.0,0.0,26.520994289839106
280,0.88687146,0.6270408,0.28219998,0.31983954,0.81567323,0.2855986,0.1911023,0.0,0.31983954,0.31983954,0.4546096,0.31983954,0.31983954,0.10878964,0.81262094,0.53030133,0.31983954,0.8811596,0.5245587,0.31983954,0.0,0.0,0.31983954,0.0,0.0,0.30977163,0.326172,0.31983954,0.0,0.0,0.0,31.983953714370728,0.8803484158375348,0.6388521106047594,0.3090770239690336,0.0,0.8162532250604404,0.2102082231368168,0.2072221697338238,0.0036583632978648105,0.264587994718447,0.0,0.4475809676117206,0.264587994718447,0.0,0.19359312874160262,0.8158985679259998,0.5877565856666973,0.0,0.8757344305660034,0.5011906186278415,0.0,0.0,0.012213929118618882,0.0,0.0,0.0,0.27461066202828815,0.1902558822934312,0.7085978072024814,0.0,0.0,0.0,26.45880032535436
