epochs steps out_loss offset_loss train_accuracy time
10 24 0.173 2.361 0.928 572.263
10 25 0.218 1.975 0.918 572.415
10 26 0.187 2.700 0.922 572.772
10 27 0.158 2.585 0.931 573.088
10 28 0.105 2.601 0.960 573.428
10 29 0.054 3.636 1.000 573.613
10 30 0.143 2.956 0.941 573.936
10 31 0.218 2.514 0.912 574.234
10 32 0.125 2.335 0.953 574.460
10 33 0.129 2.536 0.942 574.752
10 34 0.057 3.501 0.982 575.181
10 35 0.093 2.601 0.962 575.441
10 36 0.125 2.956 0.955 575.783
10 37 0.049 5.091 1.000 575.935
10 38 0.123 2.689 0.954 576.230
10 39 0.168 2.639 0.927 576.558
10 40 0.133 2.250 0.952 576.752
10 41 0.080 3.353 0.965 577.197
10 42 0.097 3.241 0.956 577.560
10 43 0.241 2.618 0.903 577.902
10 44 0.164 2.799 0.921 578.182
10 45 0.128 2.460 0.965 578.434
10 46 0.117 2.744 0.949 578.751
10 47 0.166 2.331 0.938 579.018
10 48 0.159 1.975 0.944 579.215
10 49 0.113 2.701 0.957 579.516
10 50 0.193 2.469 0.921 579.815
10 51 0.117 2.734 0.950 580.151
10 52 0.113 2.986 0.951 580.490
10 53 0.086 2.570 0.970 580.694
10 54 0.134 2.006 0.954 580.835
10 55 0.042 3.080 0.987 581.166
10 56 0.109 3.384 0.958 581.489
10 57 0.143 2.326 0.941 581.776
10 58 0.138 2.565 0.944 582.086
10 59 0.127 2.671 0.955 582.385
10 60 0.081 2.772 0.963 582.726
10 61 0.501 2.242 0.834 582.882
10 62 0.107 2.721 0.955 583.179
10 63 0.202 2.359 0.921 583.466
10 64 0.156 2.530 0.937 583.735
10 65 0.060 3.905 0.991 584.088
10 66 0.119 2.754 0.953 584.407
10 67 0.260 2.346 0.882 584.710
10 68 0.158 2.604 0.930 584.983
10 69 0.108 2.922 0.950 585.326
10 70 0.164 2.938 0.930 585.681
10 71 0.128 2.607 0.945 585.993
10 72 0.080 3.522 0.973 586.280
10 73 0.209 2.471 0.898 586.571
10 74 0.114 2.580 0.954 586.878
10 75 0.094 2.319 0.964 587.133
10 76 0.129 2.809 0.953 587.427
10 77 0.106 2.540 0.965 587.731
10 78 0.118 3.026 0.959 588.052
10 79 0.133 2.678 0.951 588.399
10 80 0.184 2.869 0.928 588.638
10 81 0.116 2.628 0.950 588.961
10 82 0.134 2.263 0.954 589.228
10 83 0.199 2.778 0.929 589.520
10 84 0.416 3.188 0.813 589.668
10 85 0.143 2.638 0.947 589.920
10 86 0.151 3.060 0.938 590.238
10 87 0.233 2.499 0.902 590.519
10 88 0.265 2.325 0.882 590.783
10 89 0.150 2.579 0.947 591.051
10 90 0.199 2.170 0.927 591.263
10 91 0.060 2.739 0.979 591.513
10 92 0.087 2.615 0.966 591.812
10 93 0.284 3.094 0.889 592.011
10 94 0.135 2.801 0.947 592.293
10 95 0.180 2.802 0.944 592.506
10 96 0.180 2.154 0.927 592.746
10 97 0.092 3.058 0.961 593.071
10 98 0.248 2.629 0.910 593.274
10 99 0.157 2.500 0.940 593.558
10 100 0.130 2.816 0.949 593.904
10 101 0.286 3.537 0.890 594.171
10 102 0.160 1.902 0.947 594.334
10 103 0.282 3.420 0.872 594.585
10 104 0.140 2.789 0.948 594.929
10 105 0.209 2.176 0.926 595.164
10 106 0.156 2.533 0.941 595.329
10 107 0.143 2.018 0.950 595.517
10 108 0.114 2.900 0.956 595.848
10 109 0.234 2.373 0.919 596.144
10 110 0.140 2.585 0.947 596.428
10 111 0.235 2.417 0.906 596.675
10 112 0.112 2.880 0.951 596.992
10 113 0.136 1.853 0.953 597.185
10 114 0.188 2.724 0.933 597.430
10 115 0.113 2.774 0.959 597.769
10 116 0.117 2.616 0.953 598.060
10 117 0.144 2.404 0.951 598.373
10 118 0.329 2.941 0.853 598.599
10 119 0.138 2.358 0.949 598.843
10 120 0.114 2.633 0.956 599.165
10 121 0.170 2.481 0.937 599.464
10 122 0.135 2.697 0.953 599.758
10 123 0.169 1.840 0.929 599.944
10 124 0.190 2.357 0.922 600.191
10 125 0.148 2.555 0.946 600.481
10 126 0.265 2.526 0.894 600.648
10 127 0.089 3.031 0.963 600.939
10 128 0.219 2.439 0.907 601.212
10 129 0.141 2.770 0.938 601.544
10 130 0.101 2.975 0.954 601.906
10 131 0.216 2.223 0.914 602.174
10 132 0.109 2.963 0.956 602.549
10 133 0.156 2.572 0.946 602.817
10 134 0.129 2.881 0.956 603.152
10 135 0.143 2.889 0.948 603.458
10 136 0.151 2.773 0.941 603.762
10 137 0.112 2.515 0.959 604.069
10 138 0.212 2.703 0.910 604.279
10 139 0.146 2.658 0.944 604.571
10 140 0.166 2.373 0.928 604.805
10 141 0.146 2.534 0.944 605.115
10 142 0.140 2.927 0.946 605.478
10 143 0.270 2.274 0.911 605.664
10 144 0.141 2.669 0.939 605.931
10 145 0.162 1.978 0.934 606.106
10 146 0.214 2.668 0.911 606.470
10 147 0.108 2.677 0.954 606.738
10 148 0.129 2.836 0.945 607.091
10 149 0.266 2.449 0.893 607.419
11 0 0.138 2.840 0.949 621.630
11 1 0.153 2.761 0.936 621.987
11 2 0.263 2.139 0.900 622.191
11 3 0.102 3.034 0.957 622.520
11 4 0.185 2.837 0.934 622.805
11 5 0.118 2.620 0.956 623.120
11 6 0.107 2.747 0.955 623.446
11 7 0.135 2.470 0.948 623.730
11 8 0.123 2.805 0.954 624.048
11 9 0.221 2.478 0.913 624.342
11 10 0.087 2.701 0.966 624.623
11 11 0.128 2.256 0.955 624.845
11 12 0.134 2.709 0.950 625.118
11 13 0.275 2.099 0.891 625.361
11 14 0.097 2.794 0.964 625.676
11 15 0.081 3.920 0.991 626.048
11 16 0.163 2.823 0.927 626.383
11 17 0.116 2.720 0.950 626.728
11 18 0.119 2.926 0.953 627.104
11 19 0.182 2.865 0.918 627.392
11 20 0.296 2.376 0.907 627.597
11 21 0.180 2.042 0.939 627.758
11 22 0.111 2.730 0.951 628.057
11 23 0.117 2.736 0.948 628.333
11 24 0.174 1.949 0.939 628.543
11 25 0.150 2.464 0.936 628.720
11 26 0.128 2.654 0.946 629.021
11 27 0.223 1.927 0.928 629.240
11 28 0.158 2.382 0.931 629.455
11 29 0.145 2.772 0.939 629.742
11 30 0.156 2.327 0.942 629.985
11 31 0.105 2.720 0.958 630.258
11 32 0.215 2.415 0.904 630.516
11 33 0.237 2.360 0.905 630.791
11 34 0.079 3.552 0.984 631.221
11 35 0.085 2.299 0.974 631.431
11 36 0.111 2.709 0.963 631.736
11 37 0.129 2.785 0.945 632.047
11 38 0.165 2.829 0.932 632.331
11 39 0.403 2.679 0.852 632.530
11 40 0.225 2.543 0.916 632.723
11 41 0.135 2.632 0.949 632.984
11 42 0.178 2.275 0.931 633.273
11 43 0.257 2.274 0.903 633.542
11 44 0.180 2.327 0.928 633.796
11 45 0.161 3.227 0.954 634.127
11 46 0.099 3.016 0.962 634.466
11 47 0.044 3.223 0.986 634.898
11 48 0.156 1.984 0.952 635.120
11 49 0.103 2.428 0.955 635.359
11 50 0.172 2.107 0.934 635.636
11 51 0.103 2.635 0.960 635.928
11 52 0.086 2.572 0.963 636.172
11 53 0.167 2.298 0.937 636.397
11 54 0.150 2.919 0.940 636.695
11 55 0.078 2.574 0.969 636.978
11 56 0.236 2.030 0.892 637.203
11 57 0.122 2.952 0.952 637.481
11 58 0.086 2.524 0.968 637.756
11 59 0.082 3.870 0.991 638.119
11 60 0.195 3.491 0.939 638.400
11 61 0.260 3.089 0.929 638.544
11 62 0.133 2.670 0.939 638.812
11 63 0.128 1.954 0.956 638.997
11 64 0.124 2.289 0.954 639.232
11 65 0.142 2.561 0.945 639.535
11 66 0.078 2.911 0.971 639.891
11 67 0.313 2.453 0.881 640.169
11 68 0.112 2.612 0.947 640.474
11 69 0.243 2.043 0.907 640.668
11 70 0.138 2.860 0.946 640.993
11 71 0.135 2.322 0.950 641.236
11 72 0.176 2.486 0.932 641.451
11 73 0.122 2.418 0.952 641.654
11 74 0.128 2.628 0.950 641.952
11 75 0.187 2.249 0.929 642.159
11 76 0.117 2.416 0.959 642.399
11 77 0.079 3.075 0.969 642.737
11 78 0.216 2.246 0.917 642.961
11 79 0.149 3.378 0.944 643.220
11 80 0.100 2.835 0.957 643.554
11 81 0.163 2.509 0.937 643.815
11 82 0.149 2.562 0.945 644.111
11 83 0.154 2.537 0.936 644.400
11 84 0.134 2.665 0.945 644.741
11 85 0.206 2.961 0.917 645.130
11 86 0.211 2.205 0.920 645.399
11 87 0.135 2.721 0.949 645.723
11 88 0.070 3.970 0.999 646.096
11 89 0.184 2.550 0.930 646.378
11 90 0.193 2.202 0.929 646.580
11 91 0.141 2.948 0.943 646.881
11 92 0.101 2.795 0.959 647.214
11 93 0.085 3.728 0.992 647.449
11 94 0.136 2.903 0.949 647.748
11 95 0.150 2.640 0.945 648.100
11 96 0.164 2.445 0.942 648.378
11 97 0.055 3.158 0.984 648.710
11 98 0.075 2.713 0.971 648.991
11 99 0.130 2.952 0.958 649.327
11 100 0.101 2.938 0.953 649.721
11 101 0.175 3.449 0.928 650.015
11 102 0.078 2.640 0.969 650.287
11 103 0.148 2.398 0.940 650.520
11 104 0.124 2.562 0.952 650.838
11 105 0.151 2.035 0.942 651.011
11 106 0.136 2.449 0.952 651.239
11 107 0.139 2.741 0.944 651.575
11 108 0.102 2.591 0.954 651.874
11 109 0.126 2.487 0.959 652.106
11 110 0.100 2.973 0.957 652.447
11 111 0.115 3.011 0.952 652.786
11 112 0.122 2.874 0.954 653.132
11 113 0.135 2.232 0.945 653.398
11 114 0.243 2.552 0.906 653.658
11 115 0.125 2.782 0.947 653.969
11 116 0.107 2.653 0.964 654.230
11 117 0.091 2.701 0.967 654.497
11 118 0.120 2.627 0.958 654.816
11 119 0.139 2.996 0.947 655.051
11 120 0.145 2.715 0.947 655.396
11 121 0.135 2.865 0.936 655.741
11 122 0.121 2.604 0.957 656.020
11 123 0.118 2.953 0.951 656.195
11 124 0.130 2.658 0.947 656.486
11 125 0.151 2.493 0.941 656.717
11 126 0.127 2.982 0.955 657.102
11 127 0.165 2.271 0.936 657.379
11 128 0.102 2.849 0.958 657.712
11 129 0.101 2.047 0.966 657.933
11 130 0.141 2.041 0.949 658.072
11 131 0.084 2.842 0.971 658.246
11 132 0.116 3.123 0.956 658.589
11 133 0.144 2.570 0.949 658.864
11 134 0.147 2.284 0.943 659.130
11 135 0.102 2.921 0.960 659.434
11 136 0.101 2.835 0.960 659.747
11 137 0.072 3.975 0.991 660.170
11 138 0.188 2.654 0.926 660.544
11 139 0.082 2.604 0.967 660.800
11 140 0.137 1.851 0.951 661.030
11 141 0.069 2.721 0.973 661.305
11 142 0.081 3.007 0.970 661.629
11 143 0.120 2.743 0.951 661.973
11 144 0.142 2.048 0.946 662.212
11 145 0.091 2.559 0.967 662.469
11 146 0.107 3.278 0.954 662.796
11 147 0.062 3.723 0.996 663.162
11 148 0.143 1.869 0.954 663.382
11 149 0.088 2.498 0.964 663.637
12 0 0.123 3.113 0.956 677.319
12 1 0.224 2.324 0.914 677.653
12 2 0.087 2.673 0.967 677.966
12 3 0.121 3.360 0.966 678.238
12 4 0.102 2.438 0.958 678.502
12 5 0.108 2.702 0.954 678.821
12 6 0.136 1.867 0.947 679.045
12 7 0.340 2.550 0.853 679.234
12 8 0.109 2.633 0.957 679.545
12 9 0.182 2.559 0.941 679.719
12 10 0.117 2.576 0.957 680.058
12 11 0.253 2.426 0.894 680.356
12 12 0.156 2.570 0.934 680.656
12 13 0.137 1.877 0.941 680.858
12 14 0.142 2.493 0.954 681.075
12 15 0.173 2.466 0.939 681.217
12 16 0.177 2.318 0.934 681.457
12 17 0.132 2.382 0.963 681.688
12 18 0.080 2.743 0.970 681.990
12 19 0.143 2.870 0.945 682.317
12 20 0.263 2.520 0.886 682.623
12 21 0.113 2.590 0.949 682.885
12 22 0.126 2.295 0.958 683.152
12 23 0.169 3.008 0.936 683.422
12 24 0.161 2.314 0.936 683.685
12 25 0.141 2.597 0.949 683.978
12 26 0.167 2.970 0.942 684.147
12 27 0.183 3.643 0.915 684.416
12 28 0.155 2.678 0.933 684.761
12 29 0.125 2.788 0.949 685.135
12 30 0.212 1.925 0.911 685.383
12 31 0.135 2.688 0.942 685.690
12 32 0.085 2.743 0.965 686.020
12 33 0.112 2.772 0.961 686.268
12 34 0.094 2.358 0.964 686.520
12 35 0.220 2.425 0.918 686.721
12 36 0.114 2.767 0.947 687.053
12 37 0.109 2.647 0.959 687.370
12 38 0.075 2.237 0.976 687.616
12 39 0.134 2.514 0.945 687.898
12 40 0.186 2.013 0.933 688.125
12 41 0.147 2.787 0.941 688.402
12 42 0.112 2.245 0.959 688.638
12 43 0.138 2.586 0.944 688.977
12 44 0.095 2.689 0.960 689.292
12 45 0.196 2.356 0.920 689.606
12 46 0.135 2.735 0.941 689.951
12 47 0.055 3.102 0.978 690.343
12 48 0.115 2.550 0.953 690.631
12 49 0.214 2.400 0.899 690.891
12 50 0.145 3.309 0.936 691.181
12 51 0.129 2.771 0.955 691.482
12 52 0.131 2.910 0.946 691.821
12 53 0.103 2.410 0.963 692.078
12 54 0.169 2.717 0.940 692.377
12 55 0.195 2.637 0.921 692.703
12 56 0.033 3.365 0.993 693.098
12 57 0.091 3.208 0.976 693.359
12 58 0.145 1.943 0.953 693.543
12 59 0.104 2.879 0.961 693.856
12 60 0.117 2.744 0.949 694.267
12 61 0.151 2.283 0.944 694.515
12 62 0.183 2.270 0.926 694.817
12 63 0.046 3.294 0.985 695.219
12 64 0.094 3.247 0.964 695.556
12 65 0.140 2.511 0.947 695.839
12 66 0.119 3.300 0.967 696.105
12 67 0.081 2.597 0.968 696.380
12 68 0.277 2.415 0.880 696.638
12 69 0.133 2.925 0.946 696.966
12 70 0.155 2.641 0.947 697.246
12 71 0.197 2.632 0.923 697.452
12 72 0.098 3.108 0.961 697.801
12 73 0.151 2.458 0.940 698.043
12 74 0.106 3.312 0.958 698.398
12 75 0.138 2.751 0.943 698.697
12 76 0.103 2.653 0.957 699.002
12 77 0.122 2.063 0.956 699.142
12 78 0.087 2.694 0.967 699.421
12 79 0.227 2.383 0.899 699.714
12 80 0.164 2.748 0.934 699.970
12 81 0.117 3.622 0.955 700.281
12 82 0.249 2.342 0.885 700.588
12 83 0.108 2.681 0.958 700.913
12 84 0.166 2.142 0.924 701.151
12 85 0.107 2.628 0.955 701.416
12 86 0.118 3.017 0.955 701.765
12 87 0.186 2.320 0.929 702.039
12 88 0.104 3.383 0.994 702.322
12 89 0.066 2.885 0.972 702.571
12 90 0.090 2.351 0.968 702.784
12 91 0.098 3.143 0.964 703.125
12 92 0.084 2.288 0.976 703.312
12 93 0.123 2.651 0.952 703.609
12 94 0.148 2.313 0.949 703.877
12 95 0.095 3.154 0.993 704.219
12 96 0.132 2.359 0.950 704.461
12 97 0.055 3.227 0.983 704.925
12 98 0.100 2.337 0.964 705.186
12 99 0.105 2.877 0.957 705.513
12 100 0.099 2.499 0.959 705.727
12 101 0.219 2.388 0.902 705.993
12 102 0.150 2.515 0.944 706.330
12 103 0.215 2.514 0.917 706.526
12 104 0.166 2.269 0.946 706.705
12 105 0.179 2.504 0.927 706.989
12 106 0.123 2.987 0.956 707.324
12 107 0.198 2.730 0.927 707.535
12 108 0.180 2.643 0.927 707.777
12 109 0.090 2.877 0.966 708.073
12 110 0.134 2.240 0.950 708.338
12 111 0.084 2.497 0.962 708.619
12 112 0.121 2.518 0.958 708.934
12 113 0.068 2.622 0.974 709.203
12 114 0.107 2.946 0.960 709.476
12 115 0.083 2.531 0.971 709.771
12 116 0.121 2.923 0.943 710.080
12 117 0.130 2.286 0.951 710.309
12 118 0.129 2.579 0.951 710.596
12 119 0.094 2.151 0.968 710.853
12 120 0.101 2.591 0.957 711.151
12 121 0.098 2.318 0.967 711.402
12 122 0.122 2.716 0.959 711.743
12 123 0.179 2.469 0.930 712.100
12 124 0.121 2.577 0.945 712.390
12 125 0.181 2.659 0.925 712.658
12 126 0.150 2.215 0.943 712.894
12 127 0.124 2.703 0.948 713.262
12 128 0.151 2.195 0.944 713.512
12 129 0.175 2.956 0.940 713.700
12 130 0.123 2.656 0.957 714.032
12 131 0.207 2.259 0.916 714.269
12 132 0.100 3.036 0.963 714.621
12 133 0.136 2.563 0.943 714.956
12 134 0.193 1.996 0.931 715.135
12 135 0.098 2.917 0.963 715.455
12 136 0.292 2.674 0.857 715.653
12 137 0.173 2.464 0.932 715.838
12 138 0.042 3.130 0.987 716.178
12 139 0.131 2.617 0.950 716.507
12 140 0.133 2.360 0.942 716.745
12 141 0.133 3.443 0.948 716.996
12 142 0.184 2.000 0.934 717.167
12 143 0.052 2.942 0.982 717.489
12 144 0.088 2.741 0.966 717.837
12 145 0.207 2.040 0.921 718.107
12 146 0.116 2.728 0.955 718.400
12 147 0.233 3.529 0.914 718.648
12 148 0.083 2.638 0.965 718.971
12 149 0.102 2.403 0.960 719.204
13 0 0.086 2.628 0.963 733.857
13 1 0.131 1.892 0.947 734.155
13 2 0.143 1.854 0.945 734.345
13 3 0.085 2.593 0.964 734.627
13 4 0.182 2.406 0.924 734.950
13 5 0.120 2.839 0.958 735.325
13 6 0.133 1.921 0.950 735.516
13 7 0.204 4.060 0.948 735.703
13 8 0.120 3.069 0.956 736.079
13 9 0.133 2.506 0.950 736.400
13 10 0.298 2.390 0.870 736.621
13 11 0.037 3.008 0.990 736.957
13 12 0.148 2.041 0.941 737.217
13 13 0.118 2.581 0.955 737.549
13 14 0.211 2.239 0.921 737.740
13 15 0.109 4.286 0.977 737.946
13 16 0.050 3.389 0.983 738.349
13 17 0.167 2.406 0.933 738.654
13 18 0.096 2.922 0.963 738.983
13 19 0.095 2.645 0.964 739.275
13 20 0.210 2.825 0.910 739.592
13 21 0.090 2.981 0.960 739.985
13 22 0.256 2.372 0.898 740.228
13 23 0.088 3.075 0.965 740.575
13 24 0.034 3.216 0.993 740.976
13 25 0.102 2.904 0.964 741.317
13 26 0.144 2.298 0.951 741.582
13 27 0.102 3.168 0.960 741.852
13 28 0.069 2.659 0.971 742.144
13 29 0.134 2.411 0.940 742.353
13 30 0.133 2.517 0.947 742.683
13 31 0.119 2.618 0.957 743.017
13 32 0.127 2.445 0.952 743.267
13 33 0.155 2.534 0.942 743.613
13 34 0.092 2.582 0.965 743.844
13 35 0.156 2.640 0.947 744.157
13 36 0.117 2.461 0.949 744.393
13 37 0.150 2.051 0.954 744.562
13 38 0.217 2.333 0.914 744.732
13 39 0.207 1.839 0.913 744.896
13 40 0.149 2.664 0.945 745.209
13 41 0.109 2.964 0.960 745.574
13 42 0.408 2.064 0.845 745.807
13 43 0.240 2.318 0.915 745.985
13 44 0.086 2.515 0.963 746.199
13 45 0.118 2.884 0.955 746.517
13 46 0.162 2.509 0.937 746.857
13 47 0.070 2.838 0.972 747.170
13 48 0.133 2.171 0.957 747.439
13 49 0.080 2.685 0.968 747.781
13 50 0.271 2.005 0.894 748.004
13 51 0.124 2.530 0.954 748.325
13 52 0.190 3.269 0.953 748.564
13 53 0.159 1.837 0.941 748.753
13 54 0.262 1.950 0.896 748.936
13 55 0.205 2.759 0.929 749.103
13 56 0.118 2.549 0.953 749.420
13 57 0.201 2.349 0.926 749.581
13 58 0.086 2.611 0.966 749.872
13 59 0.154 1.853 0.948 750.074
13 60 0.113 2.543 0.958 750.363
13 61 0.263 2.550 0.894 750.586
13 62 0.115 2.752 0.949 750.931
13 63 0.152 2.357 0.942 751.146
13 64 0.163 2.309 0.943 751.365
13 65 0.103 2.968 0.953 751.692
13 66 0.148 2.890 0.945 751.870
13 67 0.109 2.945 0.957 752.205
13 68 0.171 2.274 0.941 752.471
13 69 0.075 2.738 0.972 752.708
13 70 0.226 1.950 0.908 752.910
13 71 0.102 2.635 0.962 753.170
13 72 0.095 2.605 0.963 753.446
13 73 0.127 2.907 0.957 753.608
13 74 0.124 2.744 0.950 753.886
13 75 0.222 2.309 0.906 754.146
13 76 0.062 2.855 0.978 754.383
13 77 0.124 1.912 0.956 754.552
13 78 0.089 2.699 0.968 754.818
13 79 0.166 2.537 0.939 755.093
13 80 0.132 1.965 0.953 755.246
13 81 0.132 2.619 0.947 755.542
13 82 0.138 2.270 0.953 755.813
13 83 0.131 2.843 0.948 756.154
13 84 0.163 2.194 0.931 756.434
13 85 0.081 2.639 0.971 756.780
13 86 0.195 2.037 0.921 756.957
13 87 0.090 2.567 0.969 757.234
13 88 0.111 2.464 0.963 757.447
13 89 0.093 2.755 0.968 757.802
13 90 0.128 2.537 0.948 758.077
13 91 0.197 2.346 0.914 758.284
13 92 0.244 2.483 0.901 758.539
13 93 0.107 2.655 0.961 758.858
13 94 0.106 2.874 0.960 759.166
13 95 0.074 4.095 0.996 759.410
13 96 0.149 2.690 0.934 759.780
13 97 0.148 2.670 0.945 760.102
13 98 0.100 2.604 0.961 760.434
13 99 0.116 2.602 0.967 760.670
13 100 0.055 3.286 1.000 760.854
13 101 0.074 3.479 0.990 761.145
13 102 0.069 2.901 0.972 761.479
13 103 0.163 1.984 0.943 761.657
13 104 0.124 2.012 0.956 761.841
13 105 0.140 2.705 0.947 762.048
13 106 0.036 3.264 0.993 762.442
13 107 0.148 2.858 0.937 762.791
13 108 0.096 2.603 0.958 763.093
13 109 0.102 2.504 0.965 763.294
13 110 0.169 2.364 0.930 763.590
13 111 0.135 2.679 0.948 763.906
13 112 0.127 2.762 0.949 764.210
13 113 0.157 2.004 0.940 764.389
13 114 0.149 2.291 0.940 764.610
13 115 0.134 2.548 0.949 764.927
13 116 0.120 2.608 0.949 765.273
13 117 0.084 2.694 0.967 765.616
13 118 0.082 3.083 0.969 765.976
13 119 0.149 2.789 0.927 766.370
13 120 0.060 3.520 0.985 766.820
13 121 0.120 2.896 0.957 767.139
13 122 0.104 2.751 0.955 767.503
13 123 0.136 1.993 0.946 767.678
13 124 0.153 2.713 0.947 767.896
13 125 0.138 2.030 0.956 768.104
13 126 0.104 2.850 0.948 768.389
13 127 0.191 2.053 0.914 768.634
13 128 0.121 2.659 0.956 768.959
13 129 0.105 2.642 0.958 769.287
13 130 0.140 3.177 0.937 769.600
13 131 0.125 3.047 0.950 769.923
13 132 0.195 2.378 0.914 770.164
13 133 0.117 2.739 0.955 770.515
13 134 0.126 2.249 0.954 770.749
13 135 0.088 2.639 0.968 771.005
13 136 0.198 1.928 0.921 771.197
13 137 0.077 2.756 0.971 771.499
13 138 0.140 2.557 0.953 771.746
13 139 0.113 2.597 0.952 772.020
13 140 0.082 2.652 0.969 772.335
13 141 0.185 2.315 0.912 772.627
13 142 0.034 3.167 0.989 773.018
13 143 0.136 2.599 0.950 773.313
13 144 0.231 2.384 0.929 773.655
13 145 0.082 2.756 0.967 773.966
13 146 0.122 2.143 0.953 774.176
13 147 0.112 2.948 0.954 774.478
13 148 0.121 2.204 0.951 774.746
13 149 0.109 2.945 0.956 775.075
14 0 0.059 3.239 0.995 788.531
14 1 0.157 2.231 0.938 789.259
14 2 0.142 2.693 0.945 789.575
14 3 0.120 3.008 0.949 789.947
14 4 0.139 2.619 0.945 790.268
14 5 0.022 3.543 0.996 790.547
14 6 0.193 2.396 0.910 790.863
14 7 0.119 2.630 0.949 791.193
14 8 0.129 2.549 0.954 791.467
14 9 0.196 2.277 0.921 791.755
14 10 0.069 2.731 0.973 792.100
14 11 0.104 2.747 0.958 792.444
14 12 0.082 2.525 0.963 792.731
14 13 0.209 2.586 0.912 793.009
14 14 0.096 2.706 0.962 793.301
14 15 0.138 2.503 0.945 793.570
14 16 0.102 2.939 0.956 793.883
14 17 0.151 2.576 0.941 794.217
14 18 0.076 2.586 0.970 794.531
14 19 0.159 1.989 0.939 794.725
14 20 0.336 2.888 0.873 794.872
14 21 0.137 2.153 0.939 795.099
14 22 0.078 2.683 0.970 795.369
14 23 0.203 2.568 0.906 795.580
14 24 0.108 2.765 0.957 795.927
14 25 0.091 2.671 0.965 796.234
14 26 0.068 3.277 0.971 796.546
14 27 0.159 2.523 0.932 796.790
14 28 0.149 1.877 0.945 797.000
14 29 0.120 2.360 0.957 797.208
14 30 0.172 2.417 0.935 797.423
14 31 0.196 2.479 0.917 797.688
14 32 0.157 2.174 0.934 797.958
14 33 0.182 2.380 0.929 798.140
14 34 0.058 3.367 0.991 798.573
14 35 0.103 2.855 0.959 798.934
14 36 0.129 2.738 0.950 799.282
14 37 0.096 2.611 0.956 799.598
14 38 0.082 2.724 0.967 799.930
14 39 0.067 2.747 0.974 800.258
14 40 0.117 2.101 0.953 800.498
14 41 0.180 1.941 0.927 800.715
14 42 0.170 3.060 0.940 801.055
14 43 0.212 2.552 0.903 801.390
14 44 0.136 3.283 0.941 801.697
14 45 0.101 2.657 0.960 802.014
14 46 0.120 2.912 0.947 802.384
14 47 0.127 2.936 0.944 802.678
14 48 0.114 2.636 0.959 802.979
14 49 0.102 2.818 0.960 803.343
14 50 0.214 2.347 0.915 803.577
14 51 0.107 2.847 0.961 803.856
14 52 0.124 1.866 0.958 804.068
14 53 0.114 2.876 0.958 804.405
14 54 0.167 2.673 0.929 804.742
14 55 0.111 2.747 0.956 805.114
14 56 0.141 2.306 0.944 805.415
14 57 0.147 2.963 0.946 805.703
14 58 0.281 2.082 0.903 805.874
14 59 0.125 2.676 0.952 806.152
14 60 0.131 2.449 0.954 806.425
14 61 0.080 2.627 0.969 806.652
14 62 0.031 3.325 0.996 807.009
14 63 0.119 1.919 0.955 807.200
14 64 0.105 2.743 0.962 807.470
14 65 0.116 2.549 0.956 807.797
14 66 0.068 2.652 0.972 808.095
14 67 0.150 2.561 0.937 808.305
14 68 0.131 2.633 0.949 808.593
14 69 0.155 2.696 0.935 808.939
14 70 0.089 2.843 0.965 809.323
14 71 0.084 2.926 0.968 809.699
14 72 0.121 2.775 0.954 810.027
14 73 0.102 2.248 0.964 810.292
14 74 0.145 2.379 0.942 810.563
14 75 0.128 2.762 0.945 810.908
14 76 0.173 2.670 0.918 811.274
14 77 0.149 2.403 0.935 811.544
14 78 0.147 2.165 0.950 811.767
14 79 0.122 2.893 0.947 812.169
14 80 0.159 1.873 0.951 812.348
14 81 0.079 2.731 0.968 812.629
14 82 0.152 2.710 0.957 812.798
14 83 0.081 2.621 0.966 813.090
14 84 0.121 2.755 0.951 813.408
14 85 0.198 2.745 0.927 813.636
14 86 0.093 2.896 0.957 813.958
14 87 0.102 2.467 0.960 814.200
14 88 0.112 2.792 0.953 814.565
14 89 0.256 2.572 0.913 814.786
14 90 0.167 2.121 0.934 815.001
14 91 0.074 2.746 0.973 815.314
14 92 0.073 2.478 0.972 815.585
14 93 0.238 1.911 0.907 815.817
14 94 0.059 3.356 0.996 816.189
14 95 0.235 2.550 0.895 816.525
14 96 0.152 1.977 0.947 816.727
14 97 0.069 2.602 0.972 817.018
14 98 0.116 2.502 0.954 817.297
14 99 0.048 4.047 0.999 817.632
14 100 0.128 2.927 0.950 817.987
14 101 0.068 2.847 0.971 818.299
14 102 0.109 2.601 0.952 818.588
14 103 0.091 2.330 0.967 818.812
14 104 0.099 2.134 0.968 818.963
14 105 0.121 2.620 0.954 819.272
14 106 0.124 2.690 0.954 819.568
14 107 0.232 2.256 0.895 819.822
14 108 0.108 2.866 0.957 820.182
14 109 0.314 2.831 0.867 820.449
14 110 0.097 2.831 0.967 820.728
14 111 0.218 2.623 0.919 820.911
14 112 0.114 2.854 0.952 821.214
14 113 0.026 3.242 0.996 821.586
14 114 0.233 2.425 0.905 821.859
14 115 0.119 2.914 0.957 822.228
14 116 0.188 2.443 0.925 822.533
14 117 0.069 4.213 0.991 822.769
14 118 0.155 2.127 0.942 823.026
14 119 0.105 2.543 0.960 823.333
14 120 0.105 3.252 0.970 823.618
14 121 0.046 3.469 0.999 824.048
