epoch,IoU_rail track,IoU_gate,IoU_person,IoU_vegetation,IoU_terrain,IoU_garage,IoU_license plate,mIoU,valIoU_rail track,valIoU_gate,valIoU_person,valIoU_vegetation,valIoU_terrain,valIoU_garage,valIoU_license plate,mVal_IoU
215,0.9292259,0.14988974,0.5235708,0.80349106,0.59926075,0.85663384,0.87703514,67.70153045654297,0.921319681574132,0.255531202864887,0.5030949439983922,0.8153964400924669,0.5431093961973769,0.8435768214181747,0.8721385958799363,67.91667260036238
216,0.92213184,0.37582228,0.49648005,0.8371918,0.5874432,0.81829417,0.8443743,69.73910331726074,0.9200204080427593,0.2608848734218188,0.5121649397541649,0.8166251913347886,0.545480830606297,0.8406148084184066,0.8684777567832993,68.06098297659335
217,0.9158797,0.3528771,0.52183,0.8141023,0.49071226,0.8593311,0.87921053,69.05632615089417,0.91922426818898,0.2697374988530411,0.5195677529040851,0.8157634236738505,0.5399757036653732,0.840540576141397,0.8693058868333473,68.20164443228677
218,0.92125726,0.29539987,0.46002844,0.8250303,0.5487577,0.87791675,0.8279949,67.94835925102234,0.9187986783254786,0.27951953225978604,0.5189372910842383,0.8159625161516051,0.5339556212472207,0.8408860526803481,0.8663037396196394,68.20519187669024
219,0.92557085,0.18663236,0.47615066,0.8044592,0.61734766,0.8130983,0.88488734,67.25923418998718,0.9202626517671655,0.2714879185994561,0.5236178760775864,0.8148199114300799,0.5405232066869269,0.8387384038378533,0.8715008140197256,68.29929689169705
220,0.92294234,0.36956322,0.41793057,0.838337,0.595896,0.825676,0.90046334,69.58298087120056,0.9200012973952197,0.2823999192818018,0.5252670207390401,0.8171411872085032,0.544889624988586,0.8367800469357018,0.8732869559725412,68.56808646459133
221,0.914221,0.41297448,0.5440969,0.8386518,0.54764795,0.857449,0.8951665,71.57439589500427,0.919260963750399,0.2976839612056332,0.5269991688979626,0.8191316405728697,0.5431878387639977,0.8383223920018971,0.8764513080830033,68.8719610467966
222,0.9285606,0.30815613,0.53853863,0.806966,0.50172263,0.82776785,0.87421745,68.37041974067688,0.9204237364184705,0.3007265386008602,0.5264649159411527,0.818784497753191,0.5431968284471286,0.8334776230039064,0.87872502040645,68.88284515101655
223,0.9248866,0.2941217,0.53906703,0.82338595,0.588271,0.84076554,0.81442726,68.92750859260559,0.9225478823588985,0.3057519562465173,0.5335979124878102,0.8200346801345901,0.552732239273197,0.8338079752108383,0.873815236421305,69.17554117333081
224,0.9228078,0.3125607,0.4907276,0.8193029,0.55428344,0.8213171,0.84320384,68.06005239486694,0.9227372205235861,0.3008827950636269,0.5323668966847722,0.8212231091108341,0.5518182076015496,0.8317996808298669,0.877865886928016,69.12419709631789
225,0.9207016,0.23642628,0.53244835,0.81316274,0.5525211,0.84214777,0.88160026,68.27154755592346,0.9216992209745651,0.29917540098451484,0.5403703540661328,0.8204544160586843,0.546812559158134,0.8295041629536228,0.8814598389203125,69.13537075879951
226,0.9307993,0.30314428,0.5221411,0.82799476,0.62138677,0.87375903,0.830124,70.1335608959198,0.9247112202976688,0.29742758912176237,0.5471379718550237,0.820916560580461,0.5669673317052016,0.833694265451067,0.874397787632695,69.50361038062684
227,0.9345279,0.24921814,0.5070337,0.8235294,0.6282245,0.8840393,0.9095183,70.51559090614319,0.9256218302476026,0.2937070209434183,0.5433545952316003,0.8200226847645593,0.5741494169906143,0.8363498381509455,0.875654655936642,69.55514346093403
228,0.9162808,0.23231946,0.519845,0.8195581,0.5671545,0.8849717,0.86382276,68.62788796424866,0.923290523664387,0.28563400934161437,0.5429824848112763,0.8193032980375922,0.5692420913726615,0.839104162408683,0.8729495495458421,69.32151598831508
229,0.9208747,0.20505683,0.4331378,0.81172425,0.55116653,0.8465848,0.88878655,66.5333092212677,0.922317185576397,0.27993870077470673,0.5471772058279025,0.819046195524292,0.568023155239883,0.8408121687028456,0.8743465996361081,69.30944587545908
230,0.9072948,0.27608502,0.46860853,0.79084975,0.51125145,0.7828671,0.8906803,66.10909700393677,0.9215751942665837,0.2914222941257437,0.5376778450509455,0.819368490288515,0.561192305900786,0.8410069039747459,0.877290438480269,69.27904960125127
231,0.9288357,0.2669883,0.52295566,0.8319455,0.5828954,0.847338,0.8669449,69.2557692527771,0.9220776212495188,0.2849517900882072,0.5334028310684158,0.818250542870131,0.5622326476151013,0.8377549547349146,0.8727517550072446,69.02031632333619
232,0.91015506,0.42794675,0.5581135,0.79629815,0.46557322,0.82822114,0.8658896,69.31710839271545,0.9225056355296334,0.28741683988934635,0.5433113417316642,0.8161450188300309,0.5544291184262111,0.838208331791223,0.8664193332582799,68.97765170651985
233,0.92307353,0.32628483,0.48403442,0.8359281,0.56562316,0.87116027,0.8780155,69.77314352989197,0.921761509852974,0.2912445086132325,0.52912116005461,0.8177574434856577,0.5505772157581571,0.8385789347037443,0.8691707019481257,68.83159249166431
234,0.92887795,0.3726091,0.52365094,0.8312761,0.5757153,0.8566181,0.87527233,70.91456651687622,0.921542251273449,0.3053151523959909,0.526759026590211,0.8199390668573683,0.5571448425700066,0.8413388283514807,0.8670584832327595,69.12996644673237
235,0.9126738,0.35402238,0.4496034,0.8289156,0.52717936,0.8586241,0.86948407,68.57860684394836,0.9207841929825712,0.3171213222768585,0.526933144577573,0.8219061630905937,0.5542620975324047,0.841333082266974,0.8669603444970144,69.27571924605701
236,0.91542053,0.26201487,0.48577678,0.8173439,0.6223897,0.8109692,0.8975312,68.73494386672974,0.9194627724980253,0.31596319788310445,0.5273617901756892,0.8216062752443817,0.5539767394892696,0.8387361086570317,0.8695883789624672,69.2385037558567
237,0.9173382,0.24305935,0.45680404,0.8187099,0.5565313,0.86762816,0.8412836,67.1622097492218,0.9209293536001744,0.312434318520336,0.5181061886402262,0.8231906042624927,0.5657736829465426,0.8385310941395689,0.8741917905329848,69.33081475203322
238,0.91839755,0.28646606,0.4912696,0.8135066,0.4847626,0.87344795,0.8919571,67.99725294113159,0.9209393079801536,0.30960444415009614,0.509374117492107,0.8224720119728081,0.5582467952942822,0.8406279393882908,0.8746911021735112,69.0850816921607
239,0.9199012,0.26280475,0.46513018,0.83241385,0.6022275,0.81992686,0.82251894,67.49890446662903,0.9221361229625412,0.30394390330598425,0.5145710732150534,0.8240253441959107,0.5597230024274114,0.843607046426205,0.8731885154168042,69.15992868499872
240,0.90511227,0.3242486,0.53750837,0.81792134,0.46131724,0.8266734,0.8770831,67.85520911216736,0.9205913241304533,0.30720746079353317,0.520380934639159,0.82414709181387,0.5497642350288792,0.8396728141981683,0.8747946933122658,69.09369362737613
241,0.92146224,0.27498078,0.47045127,0.80904454,0.529215,0.8660219,0.7996585,66.72620177268982,0.9222779731518237,0.29922273629387647,0.520356195790682,0.8237781512070614,0.5604995149536176,0.8425047164703766,0.870974875415624,69.13734518975802
242,0.92804533,0.34641325,0.47507098,0.8258873,0.5685851,0.8693542,0.82531995,69.12394165992737,0.922954614542909,0.30864968326438186,0.4897164758023418,0.8246449313056152,0.5604313832411635,0.8435793082487321,0.8704395493399618,68.8630849392158
243,0.9296422,0.20591961,0.42197672,0.8294079,0.64195055,0.8757836,0.8993134,68.62848997116089,0.9227426902786126,0.2993734901158555,0.4861728160678101,0.8242532444722319,0.5636109269569038,0.8434160999085747,0.8723226176826183,68.74131264975152
244,0.9271172,0.35109064,0.525932,0.8254776,0.5789158,0.8625403,0.89118516,70.889413356781,0.9230403193216008,0.30877564289341375,0.486465619455301,0.8249344260295827,0.5669303798241853,0.8439127262461007,0.8763410453541495,69.00571655891905
245,0.92053485,0.2705612,0.5829217,0.80583125,0.4699475,0.853266,0.8891851,68.46068501472473,0.9236514342660866,0.3036812504375902,0.4953440605675195,0.82295402665129,0.5633940186360773,0.8440300081753899,0.8797638489386196,69.04026639532248
246,0.92291695,0.3626593,0.4893392,0.83480287,0.5595115,0.85764253,0.8676924,69.9223518371582,0.9242089302599006,0.3107003601700345,0.5000359506142915,0.8212978220261328,0.5577597026618751,0.8446762734119555,0.8756391546154282,69.06168848228027
247,0.9149016,0.27651513,0.42008862,0.7919627,0.52507895,0.8085106,0.8566172,65.62392115592957,0.925349833159355,0.3122388142066701,0.492894758350573,0.8191591081893794,0.5536195604100977,0.8430146685155023,0.876122120098784,68.89141232757659
248,0.9222824,0.19329417,0.5321026,0.8005908,0.51937723,0.85011387,0.9030747,67.44050979614258,0.9257333808226099,0.30552078117905274,0.5169677595094729,0.8176185172755018,0.5551220878855,0.8426238452683672,0.8801473225343814,69.19619563535552
249,0.9330973,0.3074882,0.54583,0.8266405,0.59247625,0.8337742,0.8729612,70.17525434494019,0.9262349583108218,0.3088665114516996,0.5098917765420053,0.8199974949422294,0.5629820924937526,0.8422403048789648,0.8788293987577084,69.27203624824546
250,0.9258772,0.3180163,0.5829052,0.84237874,0.5739488,0.8820012,0.8490522,71.05971574783325,0.9256794166684633,0.3083868365638136,0.5075783584155094,0.8210081423598614,0.5593269474134936,0.8423452079242628,0.8783533019075627,69.1811173036138
251,0.9119809,0.31671354,0.43576095,0.826561,0.52888054,0.8372119,0.8693379,67.52066612243652,0.9249401676351097,0.30925306313523304,0.5017573877509105,0.8214054301421397,0.5599782913988898,0.8393440321733207,0.8778547517527087,69.06475891411874
252,0.9203898,0.31720987,0.5249199,0.8168918,0.52293086,0.8358186,0.89572126,69.05546188354492,0.9245469676885976,0.30967494999204354,0.5049146095208085,0.8230308292724927,0.5571300662169518,0.8436429497445251,0.8814854796329876,69.20608360097724
253,0.92254704,0.16760059,0.43132892,0.80750006,0.5565622,0.86825395,0.8371564,65.58498740196228,0.9243333835128698,0.29957418896567034,0.5009855340530037,0.822451393643008,0.5646446666414301,0.844784020912116,0.8755614406004254,69.03335183326462
254,0.9190929,0.2794237,0.47583848,0.82835364,0.53936267,0.8503422,0.8430916,67.65007376670837,0.9248028708835424,0.29977418742274614,0.5077636541533075,0.8237782811260598,0.5684274800365792,0.8469885852749685,0.8717523333842202,69.18981988973462
255,0.9236887,0.29846638,0.51105237,0.8256958,0.5765075,0.85747045,0.8680231,69.44149136543274,0.9252740033804705,0.298605535631069,0.5079682555708717,0.8236412284974386,0.5706377198377739,0.8466015100319089,0.8725820023218145,69.21871793244782
256,0.930428,0.37506202,0.49212003,0.8345167,0.5969446,0.8656648,0.8530938,70.68328261375427,0.9254288988097413,0.3018291172401514,0.5181394373079459,0.8236765578515639,0.5695374188381057,0.846757466254944,0.8736958210955897,69.41521024854345
257,0.9025224,0.41775534,0.46337137,0.8394981,0.50305015,0.84949976,0.84799355,68.90986561775208,0.9231206216765816,0.3083836130614436,0.5284644507531864,0.8228126326760516,0.5585262649037483,0.8467903655233586,0.8741288096194556,69.4603822601975
258,0.9024968,0.32062915,0.48844165,0.8276335,0.5375782,0.84008664,0.8244082,67.7324891090393,0.9230808930057178,0.30761706759938523,0.5219197884477444,0.8246166394442892,0.5593865018171305,0.845341760444483,0.8788004106596693,69.43947230597742
259,0.90725976,0.43306032,0.464571,0.8438967,0.5355582,0.8581704,0.89234525,70.49802541732788,0.9219703338862878,0.3267005817875489,0.5204851927418166,0.8283798795467479,0.5591983989566218,0.8463120317083529,0.8836919014015969,69.81054742898533
260,0.9164484,0.25398892,0.5713682,0.80688566,0.5347304,0.8434356,0.84716284,68.20029020309448,0.9208954908711545,0.3130696987471555,0.5277506285579987,0.8252856539526024,0.5543531434373543,0.8474897740888431,0.8804118636568369,69.56080361874209
261,0.9290791,0.2896694,0.5759341,0.8292424,0.6211871,0.8316776,0.8878168,70.92295289039612,0.9207277358303392,0.3118918116072263,0.5314279373301536,0.8257520557261667,0.5551575157975494,0.8471331997899882,0.8802146548021431,69.60435586976523
262,0.90797865,0.22895384,0.4253045,0.8254992,0.5309026,0.8787366,0.85467315,66.45784378051758,0.9188971536191743,0.30697008379846524,0.5239561285344789,0.8260872579190324,0.5509890131413381,0.8472488120098643,0.8797690333356565,69.34167831940013
263,0.9286765,0.25583026,0.5143966,0.80964124,0.6271974,0.81321377,0.88391435,69.04100179672241,0.9198484566924298,0.300503888248659,0.5299755854947473,0.8231679910869822,0.5596177695761716,0.8442111574141331,0.8789350853256589,69.3751419119826
264,0.9308141,0.32680523,0.4161204,0.83331794,0.59291613,0.8555704,0.89763343,69.3311095237732,0.9198336197007626,0.30372596253240886,0.5172614610498573,0.8241858617139277,0.5579499981614043,0.8474237420288204,0.8764807461430693,69.24087701900358
265,0.9249803,0.3390189,0.5501216,0.8372596,0.5899844,0.8529458,0.91742015,71.59615755081177,0.9200603870358469,0.3035463063779395,0.5218744300816482,0.8241774458172342,0.5595895644544784,0.8460004277438271,0.8838836485895576,69.41617443000759
266,0.9364404,0.31333625,0.5787858,0.8214749,0.58182395,0.8737597,0.8867839,71.32006883621216,0.9217789284319842,0.30669064529484796,0.5165642805429638,0.8227897726507238,0.5575123150818989,0.8484558783480475,0.8827897354186,69.37973651098666
267,0.9282265,0.28905296,0.5105029,0.83234274,0.6204469,0.8594417,0.8734901,70.19290924072266,0.9220495003794198,0.3079725259261087,0.5175542077810372,0.8239838660752657,0.5580610179258748,0.8488611274721349,0.8792800691648065,69.3966044960664
268,0.91947913,0.30030257,0.5259416,0.82093555,0.594159,0.8189786,0.8957543,69.65071558952332,0.922894510621988,0.31248440883895157,0.5208824453404678,0.8255270414585925,0.566472970048596,0.8516575689708655,0.8783767892953519,69.6899390653545
269,0.92402,0.3241053,0.4942732,0.8188815,0.5943182,0.8494313,0.87754625,69.7510838508606,0.9220604671779519,0.3225669395075564,0.5275807695072482,0.8276259371843085,0.5622274541950999,0.8537862951829236,0.882064355298123,69.97017454361732
270,0.9296423,0.3306143,0.4812644,0.8387104,0.5715503,0.86970973,0.88871324,70.14579176902771,0.9231894567686898,0.3202272729406947,0.5250612233429348,0.8271878879236678,0.5666294012464128,0.8517290046828342,0.8822099583770311,69.9462029326038
271,0.93246263,0.3511967,0.5200749,0.84459007,0.61418223,0.8603592,0.8994564,71.74745798110962,0.9241874452114954,0.32802506453941777,0.5239290627057605,0.8293174429417846,0.5694314638951202,0.850801029312025,0.8849355027385484,70.1518144477736
272,0.91465145,0.35947412,0.46281162,0.8179827,0.5011012,0.8444119,0.87875056,68.27405095100403,0.9247921088807538,0.33094915442623524,0.5316416934017885,0.8291585052566041,0.5697777025327998,0.8508105343525448,0.8853422815301408,70.32102829115524
273,0.9272364,0.21004678,0.53507197,0.822358,0.58398366,0.86430806,0.86990434,68.75585317611694,0.925028863673355,0.32703734823971903,0.5297493451463113,0.8290383476521459,0.5702801924702716,0.8495204243128993,0.8831563958077976,70.19729881860714
274,0.9207882,0.22898872,0.4366188,0.8196533,0.5815431,0.85185444,0.8636977,67.18777418136597,0.9246662477132963,0.31086511382428716,0.5216935858270866,0.8272049117502637,0.570989038065293,0.848810675543494,0.8823838903870048,69.80876375872465
275,0.91636527,0.29658276,0.40777847,0.8289233,0.5460858,0.8794291,0.86199176,67.67366528511047,0.9236025694837308,0.3121435093411696,0.517821362198141,0.8273758838096447,0.5669796036609551,0.8487110017838738,0.8818854360818166,69.69313380513331
276,0.9229852,0.2966211,0.52250326,0.82993674,0.5180579,0.8453057,0.8677978,68.61724853515625,0.9242274024575138,0.315013248528369,0.5090802057576281,0.8277731137868193,0.5663163993625218,0.8477206606956273,0.880595991360459,69.58181459927054
277,0.9280703,0.21339907,0.4688157,0.80509543,0.5319611,0.8536979,0.8524824,66.47887825965881,0.9245924002171618,0.3035468016005629,0.502352284691816,0.824542629717782,0.5554357027422809,0.8462009205406305,0.8832552940201887,69.14180047900604
278,0.92944276,0.32777905,0.6114823,0.83864784,0.5555105,0.8718603,0.8905118,71.78906798362732,0.9242974519258591,0.3059181023895217,0.5070567466261976,0.8274492530383444,0.5620624367520056,0.8461690593929002,0.8836707160333369,69.38033951654522
279,0.9256982,0.28298748,0.5180378,0.81451905,0.5895695,0.83420855,0.8328361,68.54081153869629,0.9242129024123731,0.30363679312022773,0.5006225969409563,0.8258961089702725,0.5650164439186048,0.8444969847774905,0.8752795439796194,69.13087677313634
280,0.9219588,0.3005325,0.43944913,0.8207963,0.5636089,0.83767253,0.90104026,68.35797429084778,0.9251694306706796,0.3129384809785746,0.5037767281595696,0.827311584335094,0.5673623397394063,0.8464292357144997,0.8791637694146378,69.45930812874944
281,0.92829627,0.22104335,0.5404714,0.8043328,0.5640961,0.8759608,0.8208152,67.92879700660706,0.9253123914839757,0.30246465289264174,0.49989750356263496,0.8252647530776962,0.5660488130154684,0.8466251448977035,0.8745813974155481,69.14563794779527
282,0.9213416,0.2376219,0.5022662,0.80741304,0.6038773,0.8356955,0.8836553,68.45530271530151,0.9235305078462864,0.30500301826132786,0.5023507659163681,0.823997725269263,0.5599375558898894,0.8454392533059986,0.8779156042141638,69.11677758147567
283,0.9198852,0.2272993,0.49102256,0.7927809,0.51043624,0.808381,0.87652296,66.09039902687073,0.924239498738297,0.2972416555006124,0.4945024343147819,0.8205308904353031,0.5568533608379721,0.8452418012262286,0.8757704269412473,68.77685811420633
284,0.9293512,0.27537173,0.6491274,0.8318556,0.6602454,0.8354835,0.873328,72.21089601516724,0.9256545661996121,0.2885839471072101,0.49856496720145266,0.821333847746144,0.5696327348253685,0.8466890159767033,0.8769708764099384,68.96328507809184
285,0.92254233,0.3384526,0.6021257,0.8341454,0.59243447,0.84614736,0.89892024,71.92525863647461,0.9259190334029415,0.2917893393956334,0.5041650821883144,0.8228738028252806,0.5720868013290314,0.846460420994339,0.8803809233948684,69.19536290757726
286,0.93048525,0.3628799,0.58494705,0.83411765,0.60457474,0.8544195,0.9052259,72.5235641002655,0.92581097875621,0.298966219367185,0.5054126924706113,0.8235719318229328,0.5729091876068985,0.8462647493760006,0.8826589363837267,69.36563851119378
287,0.92333746,0.2956111,0.4629878,0.81512815,0.53024286,0.85593385,0.8842336,68.10678839683533,0.9248630015976367,0.3023235570542251,0.49867816064508924,0.8227615231180764,0.5632025222627557,0.8440999562060149,0.8820529024379324,69.11402319031043
288,0.9104871,0.27192035,0.50381535,0.8241988,0.55057186,0.8767717,0.8655348,68.61857175827026,0.9218926974864563,0.3042992272961238,0.5007201175067225,0.823443053358326,0.5557316283732164,0.8470366359967896,0.8763542601060376,68.99253743033817
289,0.9292638,0.3102029,0.5475088,0.833374,0.57150006,0.8715413,0.8976936,70.87263464927673,0.9230934560402233,0.3028306670794946,0.5030458236990858,0.8237679130399894,0.5553565688607464,0.8479073852317199,0.8791173174392718,69.07313044843616
290,0.91524225,0.28912446,0.47424433,0.82866865,0.5007561,0.8604242,0.8632591,67.59598851203918,0.9231170395985386,0.3073841179536198,0.5008436246071336,0.8248107596528886,0.555588893746226,0.8515147279079399,0.8750860333822724,69.1192170978374
291,0.9244525,0.34900808,0.52565175,0.8214351,0.55666566,0.86297876,0.82500345,69.50278878211975,0.9239871804760268,0.30459834168760347,0.5042048458763984,0.8238628720226803,0.5616036105139408,0.8508996564102498,0.8684200053205288,69.10823589010612
292,0.92541075,0.34042773,0.49017566,0.8233483,0.5939574,0.8284841,0.85784125,69.42349672317505,0.9248007074694844,0.31254860218467556,0.5000674941197225,0.8238543002739016,0.5650134996360529,0.8474301132557794,0.8664322858188676,69.14495718226405
293,0.9107503,0.2199807,0.56669784,0.8086644,0.51835537,0.85599077,0.87024266,67.86688566207886,0.9245103125705803,0.3040201968003685,0.5131650858456975,0.8243116715560754,0.5604429818674236,0.8487201507718017,0.8780743218229617,69.33206744621297
294,0.9297513,0.41258824,0.5195714,0.8436326,0.598359,0.86304784,0.9024149,72.41950035095215,0.9250097407975051,0.3151116474543228,0.5165048635119569,0.8245268721487001,0.5628426891009038,0.8475846209966343,0.8798102611284905,69.59129564483591
295,0.91426605,0.4686589,0.5419023,0.82873183,0.5341535,0.8376424,0.9161505,72.02150225639343,0.9251846446270907,0.327185618473653,0.5089847978526169,0.8261375484404166,0.5628186239168684,0.8475541082965137,0.8801099391116601,69.685361153126
296,0.9148982,0.2988102,0.34772703,0.8170287,0.517608,0.8699818,0.8906689,66.52461290359497,0.9238671801837247,0.32973065145687713,0.5028505755866455,0.8262324770851992,0.5557408794214809,0.8503723762727217,0.8825093830079352,69.59005032877977
297,0.90737504,0.32596782,0.48658967,0.81103635,0.48783472,0.8582185,0.8988825,68.22720766067505,0.9230952148895413,0.3280248410969922,0.5085643324090787,0.8268644367081643,0.55659240634719,0.8510882852421253,0.8840028258021956,69.68903346421838
298,0.9232733,0.16543038,0.47299072,0.80614704,0.56528413,0.8240257,0.89166594,66.41167402267456,0.9230549166969891,0.31084720134577665,0.4998317591347684,0.8236459433725178,0.5532791809622118,0.8481260299776884,0.8853094311381138,69.20134946611523
299,0.9233647,0.3629232,0.48491117,0.83312017,0.57790565,0.84076357,0.8576261,69.72306370735168,0.9233904950534289,0.3197255130339058,0.5026449521248232,0.8249055633570754,0.5571404757098226,0.8487185848943848,0.8777828027892343,69.34726267089536
300,0.9250403,0.25502434,0.5164827,0.8271293,0.58971447,0.8803494,0.8481056,69.16922926902771,0.9243350253946144,0.30350039960296893,0.5093365396547828,0.8232522884158464,0.567165230117551,0.8470047990511866,0.8747818629254814,69.27680207374902
301,0.9326798,0.2793279,0.5128594,0.82900643,0.6456744,0.8731707,0.858628,70.44780850410461,0.9247755872679374,0.2913011459325107,0.5114523814569094,0.8222045018718919,0.5686061576380163,0.8467593668406554,0.8785609134156607,69.1951436346226
302,0.9309496,0.33228308,0.5536759,0.8270947,0.58118737,0.84515905,0.87810904,70.69226503372192,0.9250060506340372,0.29689243333439097,0.5073294504614578,0.822647993504537,0.5677488528189352,0.8457665598388038,0.8772850697478329,69.18109157628564
303,0.93162996,0.27611023,0.46291727,0.8175739,0.5613534,0.85053587,0.90795994,68.6868667602539,0.9250436161186162,0.29902530391860477,0.5013214473474789,0.8227334459600907,0.5674817420998196,0.8468611589251301,0.8783914029558612,69.15511596179431
304,0.92282695,0.28851485,0.48818195,0.8040408,0.5356515,0.858814,0.83086836,67.55569577217102,0.9250046727630769,0.2894805548968118,0.5020330916097447,0.8195715766243329,0.5716832518298802,0.8453255198830674,0.869227795303212,68.89037804157321
305,0.91909343,0.25875488,0.5489307,0.8077532,0.5425998,0.85845655,0.8760782,68.73809099197388,0.9250958095259562,0.2965782280784458,0.5047710954254193,0.8202363827268129,0.5696685035757509,0.8467394839296059,0.8662763910922177,68.99094134791727
306,0.92393476,0.21658337,0.5950174,0.8220152,0.5844499,0.8565173,0.89694107,69.93513107299805,0.9248919856659465,0.2941072177063973,0.512657798050077,0.8223652207399945,0.5698761277981789,0.8479743917163277,0.8694524560549874,69.16178853902728
307,0.93369114,0.38718894,0.48380494,0.8327092,0.6020764,0.85191953,0.8681371,70.85038423538208,0.9257543678837618,0.3038519675118377,0.5080311170796302,0.8236678243798369,0.5707956968035728,0.8488269337218158,0.8720963914074009,69.32891855411224
308,0.9207485,0.22553125,0.51444244,0.8223764,0.57357794,0.8857015,0.88085556,68.90333890914917,0.9257647837362616,0.2957173431843886,0.5095824447624913,0.8236046815015229,0.572614430868605,0.8515699084129452,0.8741292913753336,69.32832691202212
309,0.9239332,0.24404371,0.49677852,0.8286889,0.5863116,0.88496256,0.8951352,69.4264829158783,0.9255332472201077,0.29587297033140386,0.5060903156048469,0.8254856004911556,0.5760241791559272,0.8540470809309263,0.8778898543588681,69.44204640133194
310,0.94030505,0.3414755,0.4967138,0.8451311,0.643953,0.8502983,0.8979574,71.65476679801941,0.9257184137687827,0.30339397720556627,0.5097985005436285,0.8269244626584833,0.5714843829183718,0.8520763113900953,0.8802912092397747,69.56696082463861
311,0.9333445,0.30951858,0.5448262,0.81545395,0.5917004,0.8549128,0.87125397,70.30014991760254,0.9268789890203241,0.3053366496733946,0.4994995738819377,0.825287489694915,0.5751113583578598,0.8524656476028479,0.8766811732912997,69.44658402175111
312,0.9237801,0.36017638,0.4179595,0.83002555,0.5855826,0.84681183,0.83906645,68.62003207206726,0.9269580303862397,0.3123892488360577,0.49651553774931734,0.8247382118567999,0.5703493649346068,0.8516353750094863,0.8776295703694811,69.43164770202841
313,0.9263995,0.2811495,0.41856286,0.8142297,0.5729512,0.8342492,0.8802007,67.53917932510376,0.9273091868575823,0.3134494416986484,0.49416990169014263,0.8252973264892222,0.5687611839009639,0.8516623733535884,0.8770355912060911,69.39550007423199
314,0.92893785,0.2714495,0.47550333,0.8141728,0.54914606,0.84922004,0.8566235,67.7864670753479,0.9275599491710066,0.3161752522672632,0.49142702816835615,0.8255344391279571,0.5691372435129435,0.8499677824222727,0.8788963123992659,69.40997152955806
315,0.921848,0.43633854,0.5656898,0.8207477,0.57084936,0.8285732,0.86274153,71.52554392814636,0.925326664999201,0.3363603821193698,0.48463363105509766,0.8241478822487983,0.5642967381481697,0.8453297186152231,0.8732552741951527,69.33357559115733
316,0.92396486,0.29159838,0.39666033,0.8155829,0.5490502,0.8653172,0.8394132,66.87981486320496,0.9274414510802693,0.3311308757035908,0.49249870056113854,0.8257672998583953,0.5729277993810642,0.8486330160562084,0.8740458032726007,69.60635637018953
317,0.92115843,0.30620405,0.5015386,0.81823486,0.58981,0.83742124,0.88817024,69.46482062339783,0.9266913573065986,0.32373693309711404,0.4971229184210103,0.8237627860678237,0.5690058844878716,0.8467347117960803,0.8770577821286237,69.4873196186446
318,0.9313859,0.38667813,0.47236356,0.84001267,0.59622014,0.87716633,0.8719312,71.08225226402283,0.9266625851284791,0.32603463104464525,0.48970656122092143,0.8250618221819782,0.5707599368030003,0.8477344554399197,0.878729455993525,69.49556354017813
319,0.9271086,0.3362599,0.5629233,0.84217674,0.54187655,0.84481287,0.85227233,70.10614275932312,0.9263793134135744,0.3260470594648186,0.5188678804843163,0.8239731941862976,0.5657733579818329,0.8451217718263551,0.8735591969590866,69.71031106166116
320,0.925505,0.39837834,0.50093454,0.8543226,0.62180597,0.8826866,0.9197189,72.90502190589905,0.9260233412884815,0.33341369281551086,0.5198663252693149,0.8257865826581189,0.5691822452088112,0.8444879116509553,0.8793987484058103,69.9736978185286
321,0.9200568,0.38746244,0.39678714,0.828521,0.5243012,0.8585339,0.867851,68.33590269088745,0.9251791963059947,0.3405797587681508,0.505613080795956,0.8254252677957618,0.5611659299118148,0.8447798400543576,0.8782732069174445,69.7288040078497
322,0.938746,0.2714955,0.52678394,0.8221653,0.6206235,0.84984463,0.8978575,70.3930914402008,0.9268713374750223,0.34350192540281066,0.5013561668166991,0.8247102170487868,0.5623557050369731,0.8446472012533248,0.8785673878350077,69.74299915526608
323,0.93369883,0.3092923,0.5625762,0.82451576,0.620729,0.8632302,0.90322745,71.6752827167511,0.9273430986095259,0.3415642639728541,0.5145562285632508,0.826328355075978,0.566487893115084,0.8463758560431398,0.879270641915567,70.02751910422
324,0.9190265,0.38570648,0.5284225,0.8432805,0.59246147,0.86155105,0.85806674,71.26449942588806,0.9269610158129958,0.3484941916423854,0.5080231538314728,0.8273568533599254,0.5680043275406492,0.8462937191433443,0.8795016431440279,70.06621292106858
325,0.93646604,0.2655119,0.59843755,0.8268488,0.63110375,0.81985563,0.88402885,70.88932394981384,0.9274608525102808,0.34227069212278277,0.5083146424050069,0.8287451050333996,0.5732528892541593,0.8464824327890011,0.8789713838801138,70.07854282849635
326,0.93142796,0.28053102,0.4942191,0.80266976,0.48595032,0.86739886,0.87250507,67.63859987258911,0.9280123318794283,0.34236777841426924,0.5102020424986111,0.8273992076375608,0.5717065481404905,0.8475227647175216,0.8841925950518602,70.16290383342488
327,0.93101466,0.3544676,0.476921,0.8362391,0.61928904,0.84404933,0.90601015,70.97129821777344,0.9282862140159605,0.35050710493631976,0.5132983244634833,0.8290491439800034,0.575353242774496,0.8491955606374114,0.8870076649330472,70.46710365343888
